ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
45768364,1869,CADILLAC,Allante,2019,Sedan,Yes,Petrol,3.6,41198 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,19130
45806754,831,FORD,Fiesta,2017,Hatchback,Yes,Petrol,1.6,61803 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,5331
45798591,751,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,107855 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8,14113
45805014,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,65594 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,13777
44923002,-,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.8,249600 km,4.0,Variator,Front,04-May,Left wheel,Black,6,14700
45793606,456,TOYOTA,Camry HYBRID,2015,Sedan,No,Hybrid,2.5,193000 km,4.0,Variator,Front,04-May,Left wheel,Black,12,27911
45798208,1018,FORD,Escape,2011,Jeep,Yes,Petrol,3,70000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,8,9095
44677558,1051,KIA,Optima,2016,Sedan,No,Petrol,2.4,48000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12,20698
45769482,831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,25635 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,1019
45767768,639,AUDI,A4,2014,Sedan,Yes,Petrol,2,162032 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,706
45797053,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,154672 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,34657
45543938,-,BMW,X5,2005,Jeep,Yes,Petrol,4.4,7789999 km,6.0,Automatic,Rear,04-May,Left wheel,Brown,0,15681
45789399,-,TOYOTA,Prius C,2012,Hatchback,No,Petrol,1.5,145600 km,4.0,Automatic,Front,04-May,Left wheel,Black,6,16308
45803415,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,374013 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,9252
44106246,-,NISSAN,Note,2008,Hatchback,No,Petrol,1.5,170000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,2,9722
45802960,971,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.2,71867 km,4.0,Automatic,Front,04-May,Left wheel,Brown,4,59087
45788888,-,JEEP,Grand Cherokee,1993,Jeep,No,Petrol,4,240000 km,6.0,Automatic,4x4,04-May,Left wheel,Green,5,6000
45772499,1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,287274 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,125
45771291,1055,LEXUS,RX 450,2013,Jeep,No,Hybrid,3.5,0 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,36065
45809864,501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,122727 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,19823
44903738,-,BMW,320,2003,Sedan,No,Petrol,2.2,135000 km,6.0,Manual,Rear,04-May,Right-hand drive,Silver,6,8467
45649819,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,251
45515088,642,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,2,120480 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,17249
45503627,-,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,132000 km,4.0,Variator,Front,04-May,Left wheel,Grey,11,13485
45700887,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,77803 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,0,21796
45407628,-,MERCEDES-BENZ,CLK 200,2000,Coupe,No,Petrol,2,226000 km,4.0,Automatic,Rear,02-Mar,Left wheel,Black,0,7213
45804386,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,193926 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,20005
45803149,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,385876 km,4.0,Automatic,Front,04-May,Left wheel,White,4,10976
45790471,781,VOLKSWAGEN,Passat,2012,Sedan,Yes,Petrol,2.5,185600 km,6.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,8,10349
45802887,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,148633 km,4.0,Automatic,Front,04-May,Left wheel,White,4,44247
45757118,474,CHEVROLET,Volt,2013,Hatchback,Yes,Hybrid,1.4,150517 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,4547
45768251,345,TOYOTA,Prius,2016,Sedan,Yes,Hybrid,1.5,296104 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,12544
45806014,271,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,196800 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,4547
45423632,1829,NISSAN,Pathfinder,2006,Jeep,No,Diesel,2.5 Turbo,160000 km,4.0,Manual,4x4,04-May,Left wheel,Silver,8,21326
45787519,-,BMW,520,1990,Sedan,No,Petrol,2,111111 km,6.0,Manual,Rear,04-May,Left wheel,Green,2,2822
45788194,-,NISSAN,Tiida,2005,Hatchback,Yes,Petrol,1.5,199000 km,4.0,Automatic,Front,04-May,Right-hand drive,Grey,8,7840
45781678,988,TOYOTA,Prius,2007,Hatchback,Yes,Hybrid,1.5,193000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0,12544
45771053,642,CITROEN,C8,2012,Jeep,Yes,Petrol,2,192840 km,4.0,Automatic,4x4,04-May,Left wheel,Red,12,23834
45728530,765,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,118366 km,4.0,Automatic,Front,04-May,Left wheel,White,4,47076
45739628,1054,MERCEDES-BENZ,Viano,2009,Minivan,Yes,Diesel,2.2 Turbo,180000 km,4.0,Manual,Rear,04-May,Left wheel,Blue,4,28852
45651674,-,MERCEDES-BENZ,ML 350,2005,Jeep,Yes,Petrol,3.5,171531 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,6,13172
45811328,1018,MERCEDES-BENZ,R 350,2011,Jeep,Yes,Diesel,3,174101 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,7213
45640538,431,FORD,Fusion,2016,Sedan,Yes,Hybrid,2,194974 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,8781
45797199,707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,117492 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,15245
45655276,420,KIA,Niro,2019,Sedan,Yes,Hybrid,1.6,2942 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,706
45765727,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,29793
45786759,-,BMW,X5 3.5,2014,Jeep,Yes,Petrol,3.0 Turbo,196000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12,70562
45667211,353,TOYOTA,Prius,2015,Hatchback,No,Hybrid,1.8,128000 km,4.0,Variator,Front,04-May,Left wheel,White,8,23364
45814954,-,NISSAN,X-Trail,2004,Jeep,Yes,CNG,2,125000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,10349
45603341,382,TOYOTA,Prius C,2017,Hatchback,Yes,Hybrid,1.5,26724 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,12,14426
45753581,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,107000 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,25716
45775985,-,MITSUBISHI,Outlander,2011,Jeep,No,Petrol,2,142400 km,4.0,Tiptronic,Front,04-May,Left wheel,White,16,21953
45796727,-,MERCEDES-BENZ,CLK 320 avangarde,2001,Coupe,Yes,Petrol,3.2,1000 km,6.0,Tiptronic,Rear,02-Mar,Right-hand drive,Black,6,6899
45776781,1296,TOYOTA,Camry ჰიბრიდი,2008,Sedan,No,Hybrid,2.4,192000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12,13172
45644667,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4.0,Automatic,Front,04-May,Left wheel,White,12,18817
45802038,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,100000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,16088
45796001,-,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,336000 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,11917
45808768,1694,NISSAN,Frontier,2016,Sedan,Yes,Petrol,4,105427 km,6.0,Automatic,Front,04-May,Left wheel,Blue,12,3136
45794066,-,MERCEDES-BENZ,S 320,2007,Sedan,Yes,Diesel,3.0 Turbo,220000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,12,21953
45808488,753,CHEVROLET,Equinox,2012,Jeep,Yes,Petrol,2.4,254838 km,4.0,Automatic,4x4,04-May,Left wheel,White,12,2430
45730757,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,79570 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,21181
45806360,944,OPEL,Astra,2008,Hatchback,No,Diesel,1.7 Turbo,219000 km,4.0,Manual,Front,04-May,Left wheel,Grey,4,9095
45769025,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,208627 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,4234
45744972,-,FORD,Escape,2009,Jeep,Yes,Hybrid,2.5,169000 km,4.0,Automatic,Rear,04-May,Left wheel,White,12,22894
45803206,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,410884 km,4.0,Automatic,Front,04-May,Left wheel,White,4,19914
45684282,-,TOYOTA,Aqua,2012,Sedan,No,Hybrid,1.5,147431 km,3.0,Tiptronic,Front,04-May,Right-hand drive,White,5,13485
45797765,1185,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,74121 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,15994
45801838,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,131443 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,14834
45798554,-,MERCEDES-BENZ,A 160,2004,Hatchback,No,Petrol,1.6,0 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,6,6899
45788618,642,FORD,Focus Titanium,2012,Hatchback,Yes,Petrol,2,121000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,10,13485
45793350,639,MITSUBISHI,Outlander SPORT,2014,Jeep,No,Petrol,2,77000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,10,22266
45773890,583,MINI,Countryman,2011,Jeep,Yes,Petrol,1.6,83000 km,4.0,Tiptronic,Front,04-May,Left wheel,Green,8,24458
45813650,-,OPEL,Astra g,2000,Hatchback,No,Petrol,1.6,258000 km,4.0,Manual,Front,04-May,Left wheel,Black,4,8000
45733072,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,371964 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,12544
45732541,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,83535 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,56848
45694878,-,MITSUBISHI,Outlander,2002,Jeep,No,CNG,2.4,240000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,4,8311
45759294,-,FORD,Tourneo Connect,2008,Goods wagon,No,Diesel,1.8,160000 km,4.0,Manual,Front,02-Mar,Left wheel,White,2,8781
45768160,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,148000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8,21953
45763666,-,OPEL,Astra td,1998,Universal,No,Diesel,1.7 Turbo,0 km,4.0,Manual,Front,04-May,Left wheel,Black,2,2500
45809372,595,HONDA,FIT,2015,Hatchback,Yes,Petrol,1.5,111649 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,24512
45785935,-,FORD,C-MAX SEL,2012,Hatchback,Yes,Hybrid,2,243200 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,18503
45504346,475,CHEVROLET,Cruze,2012,Sedan,No,Petrol,1.4,100280 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,14113
45810037,1533,CHEVROLET,Impala,2016,Sedan,Yes,Petrol,3.6,61635 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,51802
45732959,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,284189 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,15681
45464983,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,24302 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,13172
45769371,1058,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,140966 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,23521
45770405,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,90000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,23521
45812337,749,CHEVROLET,Captiva,2014,Jeep,Yes,Petrol,2.4,195987 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,251
45809443,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,52320 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,17264
41973503,-,MERCEDES-BENZ,Vaneo,2004,Universal,No,Diesel,1.7 Turbo,0 km,4.0,Manual,Front,04-May,Left wheel,Blue,4,8467
45798340,-,VOLKSWAGEN,Jetta,2016,Sedan,Yes,Petrol,1.8 Turbo,32000 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,25716
45815908,585,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,121029 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,3293
45805257,749,TOYOTA,Camry,2014,Sedan,No,Petrol,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,15053
45804205,694,JAGUAR,XF,2014,Sedan,Yes,Diesel,2.2,153541 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,38737
45812728,1275,KIA,Optima,2019,Jeep,Yes,Petrol,2.4,11213 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,15994
45803597,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,585977 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,8154
45674395,1413,HONDA,FIT,2011,Sedan,No,Petrol,1.5,0 km,4.0,Manual,Front,04-May,Right-hand drive,Black,2,10349
45788525,-,HONDA,Cr-v,1999,Jeep,No,Petrol,2,1700 km,4.0,Automatic,4x4,04-May,Right-hand drive,White,3,9408
45779122,-,NISSAN,X-Trail,2004,Jeep,Yes,CNG,2,190000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,4,13172
45772546,1823,LEXUS,RX 350,2018,Sedan,Yes,Petrol,3.5,15744 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,55195
45474391,-,NISSAN,X-Terra,1999,Sedan,Yes,Petrol,5.9,210000 km,8.0,Automatic,Front,04-May,Left wheel,Black,12,8467
45657133,-,JAGUAR,S-type,1999,Sedan,Yes,Petrol,3,1111 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,5,7840
45773631,-,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,139200 km,4.0,Automatic,Front,04-May,Left wheel,Black,6,18189
45476423,-,MERCEDES-BENZ,R 320,2007,Minivan,Yes,Diesel,3.0 Turbo,180000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,10,26657
45802775,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,57700 km,4.0,Automatic,Front,04-May,Left wheel,White,4,15063
45725375,836,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,217346 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,16010
45792243,-,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,200000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,20382
45624964,915,BMW,X5,2014,Jeep,Yes,Diesel,3,0 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,7213
45809416,691,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.3,49000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,23659
45809770,777,NISSAN,Altima,2014,Sedan,Yes,Petrol,2.5,127918 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,1960
45801187,-,BMW,745,2002,Sedan,Yes,Petrol,4.4,287000 km,8.0,Tiptronic,Rear,04-May,Left wheel,Black,0,14113
45452982,-,MERCEDES-BENZ,S 550,2006,Sedan,Yes,Petrol,5.5 Turbo,128000 km,8.0,Tiptronic,Rear,04-May,Left wheel,Black,12,29479
45727251,642,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2,143265 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,21357
45596084,924,TOYOTA,Prius,2017,Hatchback,Yes,Petrol,1.8,18942 km,4.0,Automatic,Front,04-May,Left wheel,Red,8,20855
45802316,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,100900 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,38016
45787841,-,BMW,530 525i,2006,Sedan,Yes,Petrol,3,190000 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,18817
45472226,-,SUBARU,Legacy,2005,Sedan,No,Petrol,2,160000 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,White,8,10976
45773833,880,KIA,RIO,2018,Jeep,Yes,Petrol,1.6,65451 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,1646
45794553,-,MERCEDES-BENZ,ML 350 4 MATIC,2012,Jeep,Yes,Petrol,3.5,144000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,12,50805
45771037,891,BMW,328,2016,Sedan,Yes,Petrol,2.0 Turbo,32000 km,4.0,Tiptronic,Rear,04-May,Left wheel,White,8,47042
45759308,-,BMW,316,1995,Sedan,Yes,Petrol,1.6,294000 km,4.0,Manual,Rear,04-May,Left wheel,Black,4,5959
45772691,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,266061 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,1411
45776232,-,LEXUS,HS 250h,2010,Sedan,Yes,Petrol,2.5,79000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8,23207
45754198,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,82160 km,4.0,Automatic,Front,04-May,Left wheel,Pink,12,706
45642769,1493,LEXUS,RX 350,2016,Jeep,Yes,Petrol,3.5,118133 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,470
45184062,531,FORD,Fusion,2012,Sedan,Yes,Petrol,1.6 Turbo,117000 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,10,19757
45781669,-,DODGE,Caravan,2006,Minivan,No,LPG,3.3,135000 km,6.0,Automatic,Front,04-May,Left wheel,Blue,12,13485
45717982,640,FORD,C-MAX C-MAX,2013,Sedan,Yes,Hybrid,2,160008 km,5.0,Automatic,Front,04-May,Left wheel,Beige,10,21012
45810189,586,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,240560 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,627
45772147,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,259184 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,251
45775764,-,MERCEDES-BENZ,E 320,2003,Sedan,Yes,CNG,3.2,136000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Silver,10,20385
45768429,1360,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,154115 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,1490
45768412,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,300366 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12,14269
45803569,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,392894 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,12858
45766773,1273,TOYOTA,Camry,2015,Sedan,Yes,Petrol,3.5,117451 km,6.0,Automatic,Front,04-May,Left wheel,Black,12,9722
45732620,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,565573 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,8386
45799301,922,OPEL,Astra H,2009,Sedan,No,Diesel,1.9 Turbo,196000 km,4.0,Manual,Front,04-May,Left wheel,Silver,10,9722
45769663,1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,334414 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,12544
45609673,-,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.0 Turbo,123000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12,68994
45804796,-,HYUNDAI,Santa FE,2001,Jeep,No,CNG,2.4,2342 km,4.0,Tiptronic,Front,02-Mar,Left wheel,Sky blue,2,3000
45787126,-,VAZ,2111,1980,Sedan,No,Petrol,1.1,0 km,4.0,Manual,Rear,04-May,Left wheel,White,0,1150
45798874,-,MERCEDES-BENZ,E 550,1999,Sedan,Yes,Petrol,3.2,150000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Silver,6,9408
45787474,751,KIA,Optima,2013,Sedan,No,Petrol,2.4,84000 km,4.0,Tiptronic,Front,04-May,Left wheel,Golden,16,13172
45730835,880,SSANGYONG,Actyon,2018,Jeep,Yes,Diesel,1.6,38972 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,44134
45769146,2225,TOYOTA,Tundra,2017,Sedan,Yes,Petrol,4.6,190875 km,8.0,Automatic,4x4,04-May,Left wheel,White,12,6429
45810272,765,CHEVROLET,Malibu,2015,Sedan,Yes,Diesel,2,111365 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,25744
45776361,-,MAZDA,CX-5,2014,Jeep,Yes,Petrol,2.5,94000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,6,34497
45804991,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,122856 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,43626
45770543,761,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,239179 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,12000
39669828,530,FORD,Fiesta,2013,Sedan,No,Petrol,1.6,37000 km,4.0,Automatic,Front,04-May,Left wheel,White,8,14900
44191988,-,HYUNDAI,Santa FE,2012,Jeep,No,Petrol,2.4,100000 km,6.0,Tiptronic,4x4,>5,Left wheel,Brown,5,130
45815324,1018,BMW,740,2011,Sedan,Yes,Petrol,3.0 Turbo,154000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,12,26657
44298976,2421,NISSAN,X-Trail,2016,Jeep,Yes,Petrol,2,22000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Red,8,18000
45750625,1053,NISSAN,Pathfinder,2014,Jeep,Yes,Petrol,3.5,178656 km,6.0,Automatic,Front,04-May,Left wheel,Silver,12,2587
45804394,1514,LEXUS,LS 460,2011,Sedan,Yes,Petrol,4.6,89867 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,43360
45129488,640,MITSUBISHI,Outlander sport,2013,Jeep,No,Petrol,2,72000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,12,21639
45799860,-,FORD,Transit,1995,Microbus,No,Diesel,2.5 Turbo,30000 km,4.0,Manual,Rear,>5,Left wheel,Carnelian red,2,8781
43941335,-,HYUNDAI,Tucson,2014,Jeep,Yes,Petrol,2.4,66413 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,31361
45787415,753,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,2.4,82000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,14,13485
45802968,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,75000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,62355
45671060,-,TOYOTA,Prius C,2013,Sedan,No,Hybrid,1.5,65000 km,4.0,Automatic,Front,04-May,Left wheel,Red,8,17876
45813983,1055,MERCEDES-BENZ,C 350,2013,Sedan,Yes,Petrol,3.5,159250 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,220
45617942,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6.0,Automatic,Rear,04-May,Left wheel,Grey,12,3450
45787664,-,JEEP,Grand Cherokee,2004,Jeep,No,CNG,4,151000 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,4,12074
45729815,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,114778 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,40340
45770288,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6.0,Automatic,Rear,04-May,Left wheel,Grey,12,5802
45760889,586,HYUNDAI,Elantra,2012,Sedan,No,Petrol,1.8,156800 km,4.0,Automatic,Front,04-May,Left wheel,Black,6,12858
45731438,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,86227 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,36899
45813480,518,TOYOTA,RAV 4,2016,Jeep,No,Hybrid,2.5,136518 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,0,784
45789893,1708,SSANGYONG,REXTON,2007,Jeep,Yes,Diesel,2.7,75813 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,5237
45638734,531,NISSAN,Juke,2012,Jeep,Yes,Petrol,1.6,167405 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,8781
45772010,1604,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,5.5,101424 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,12,32302
45816082,585,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,142786 km,4.0,Automatic,Front,04-May,Left wheel,White,12,4234
45658584,1750,LEXUS,RX 300,2008,Jeep,Yes,Hybrid,3.3,224629 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,8154
45787549,-,VOLKSWAGEN,Golf,2000,Sedan,No,Petrol,1.8 Turbo,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,8,6586
45809326,503,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,59200 km,4.0,Automatic,Front,04-May,Left wheel,White,4,25274
45808414,1661,AUDI,A5,2013,Coupe,Yes,Petrol,2.0 Turbo,78000 km,4.0,Tiptronic,Rear,02-Mar,Right-hand drive,Black,8,9095
45793734,-,TOYOTA,RAV 4,1997,Jeep,No,Petrol,2,140000 km,4.0,Manual,4x4,04-May,Left wheel,Green,2,9408
45549323,-,BMW,X5,2006,Jeep,Yes,LPG,3,160000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Brown,12,17876
45766315,1194,TOYOTA,Tacoma,2013,Sedan,Yes,Petrol,4,57554 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,19130
45730587,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,64897 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,20297
45582825,-,SKODA,Octavia,2009,Sedan,No,Petrol,2,75000 km,4.0,Manual,Front,04-May,Left wheel,White,0,8154
45789598,-,VOLKSWAGEN,Golf 4,1998,Hatchback,No,CNG,1.6,272000 km,4.0,Manual,Front,04-May,Left wheel,Silver,0,6000
45653895,1172,LEXUS,RX 450,2011,Jeep,Yes,Hybrid,3.5,101816 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,188
45782091,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,153795 km,4.0,Variator,Front,04-May,Left wheel,Grey,10,7997
