ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
45763736,1935,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,
45801433,-,MERCEDES-BENZ,SLK 230,1999,Cabriolet,Yes,Petrol,2,200000 km,4.0,Manual,Rear,02-Mar,Left wheel,Black,4,
45730652,831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,60660 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45637692,-,HYUNDAI,Santa FE sport,2018,Jeep,Yes,Petrol,2.4,12000 km,4.0,Automatic,4x4,04-May,Left wheel,Green,12,
45730628,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,214098 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,
43786565,-,HONDA,FIT,2002,Hatchback,No,Petrol,1.3,170000 km,5.0,Automatic,Front,>5,Right-hand drive,Grey,0,
44538951,1268,TOYOTA,Aqua,2012,Sedan,No,Hybrid,1.5,88000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,2,
45808625,1694,NISSAN,Frontier,2016,Sedan,Yes,Petrol,4,105427 km,6.0,Automatic,Front,04-May,Left wheel,Brown,12,
45801010,-,KIA,Optima,2017,Sedan,Yes,Petrol,2.4,30000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,0,
45790560,3743,BMW,X5,2003,Jeep,Yes,Petrol,4.6,58000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Blue,8,
45653204,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,382746 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,
45656275,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,93816 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,
45785459,642,KIA,Optima,2012,Sedan,Yes,Petrol,2.0 Turbo,142400 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,11,
45720188,562,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.4 Turbo,20800 km,4.0,Automatic,Rear,04-May,Left wheel,Black,6,
45625901,1104,BMW,X5,2015,Jeep,Yes,Petrol,3,204461 km,6.0,Automatic,4x4,04-May,Left wheel,White,0,
40220601,-,BMW,X5,2008,Jeep,Yes,Petrol,3,121121 km,6.0,Automatic,4x4,04-May,Left wheel,Black,10,
45802366,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,85226 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,
45802401,-,NISSAN,Serena,2014,Minivan,Yes,Hybrid,2.0 Turbo,70000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,12,
44989620,-,BMW,X6,2008,Jeep,Yes,Petrol,3.0 Turbo,19200 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,0,
45775480,-,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,198000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,2,
45797802,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,180000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45803547,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,271695 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45799445,-,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,100000 km,4.0,Variator,Front,04-May,Left wheel,White,8,
43285133,642,FORD,Focus,2012,Sedan,No,Petrol,2,111284 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,
45525259,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,19834 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45797260,1079,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2,22016 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45802895,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,171755 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45776055,-,TOYOTA,Prius,2010,Hatchback,Yes,LPG,1.8,280000 km,4.0,Variator,Front,04-May,Left wheel,White,10,
45801301,-,SUBARU,Sambar,1997,Pickup,No,Petrol,0.7,888 km,3.0,Manual,4x4,02-Mar,Right-hand drive,White,2,
45811212,-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.6,0 km,4.0,Automatic,Front,04-May,Left wheel,Silver,6,
45771273,1080,DODGE,Avenger,2014,Sedan,Yes,Petrol,3.6,256886 km,6.0,Automatic,Front,04-May,Left wheel,Blue,12,
45069516,1481,MERCEDES-BENZ,GLE 400,2017,Jeep,Yes,Petrol,3.0 Turbo,81600 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12,
45797463,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,110846 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45641753,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45667656,-,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,156000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Green,6,
45801689,-,MITSUBISHI,Airtrek,2002,Jeep,No,Petrol,2.0 Turbo,122000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,4,
45730510,1273,SSANGYONG,REXTON,2009,Jeep,Yes,Diesel,2.7,160584 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45809591,784,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.5,31000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,
45657149,-,DODGE,Charger RT,2006,Sedan,Yes,LPG,5.7,225000 km,8.0,Automatic,Rear,04-May,Left wheel,Black,12,
45761457,-,BMW,525,1995,Sedan,No,Petrol,2.8,2147483647 km,6.0,Manual,Rear,04-May,Left wheel,Black,3,
45742180,-,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,
45793169,760,CHEVROLET,Cruze,2010,Sedan,Yes,Petrol,1.8,50221 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
42328444,-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,100000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45798314,730,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,28332 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45787908,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,88000 km,5.0,Tiptronic,Front,04-May,Left wheel,Black,16,
45454791,585,MERCEDES-BENZ,"C 250 AMG-PAKET-1,8",2013,Sedan,Yes,Petrol,1.8 Turbo,111000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Black,12,
45480063,1031,NISSAN,Note,2013,Hatchback,No,Petrol,1.2,35000 km,3.0,Variator,Front,04-May,Right-hand drive,Black,2,
45807749,1104,BMW,635,2015,Sedan,Yes,Petrol,3.0 Turbo,43000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Grey,12,
45730428,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,107141 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45802283,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,112523 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45175819,481,FORD,Fusion,2017,Sedan,No,Hybrid,2,18839 km,4.0,Automatic,Front,04-May,Left wheel,Red,8,
45810021,1533,CHEVROLET,Impala,2016,Sedan,Yes,Petrol,3.6,73960 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
44319396,746,TOYOTA,Prius,2009,Hatchback,No,Petrol,1.5,147000 km,4.0,Variator,Front,04-May,Left wheel,White,10,
45769434,585,HYUNDAI,Elantra,2013,Jeep,Yes,Petrol,1.8,207606 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45757682,690,FORD,Fusion,2016,Sedan,Yes,Petrol,1.5,70566 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45781859,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,99000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10,
45815105,891,HYUNDAI,Tucson,2016,Jeep,Yes,Petrol,2,23000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8,
45806644,924,TOYOTA,Venza,2011,Jeep,Yes,Petrol,2.7,201570 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45812730,1202,HONDA,Accord,2017,Sedan,Yes,Petrol,2.4,66366 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,
45415465,753,KIA,Optima,2012,Sedan,No,Petrol,2.4,92000 km,4.0,Tiptronic,Front,>5,Left wheel,White,12,
45784219,-,TOYOTA,Prius,2010,Sedan,Yes,Petrol,1.8,185000 km,4.0,Variator,Front,04-May,Left wheel,Golden,0,
45792240,641,KIA,Optima,2012,Sedan,Yes,Petrol,2,55521 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45767911,645,TOYOTA,Prius,2011,Jeep,Yes,Hybrid,1.8,146184 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45767378,761,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45221813,2570,MERCEDES-BENZ,B 200,2008,Hatchback,Yes,Petrol,1.7,87000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Black,12,
45802799,642,HYUNDAI,Santa FE,2012,Jeep,Yes,Diesel,2,174712 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45802397,1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,223603 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45660194,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,317470 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,
44959573,697,VOLKSWAGEN,Jetta,2015,Sedan,No,Petrol,1.8 Turbo,89000 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,10,
45815352,1172,LEXUS,RX 350,2011,Jeep,Yes,Petrol,3.5,181189 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45789848,707,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2,76640 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45810313,-,MERCEDES-BENZ,E 200,1999,Sedan,No,Diesel,1.2,111111 km,4.0,Manual,Front,02-Mar,Left wheel,Black,0,
45773515,-,TOYOTA,Camry,2007,Sedan,No,LPG,2.4,144000 km,4.0,Automatic,Front,04-May,Left wheel,Beige,6,
45760625,988,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,154000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,
45805984,585,TOYOTA,Prius V,2013,Hatchback,No,Hybrid,1.8,147000 km,4.0,Variator,Front,04-May,Left wheel,Silver,6,
45770469,-,MERCEDES-BENZ,E 220,1999,Sedan,No,Diesel,2.2 Turbo,3000 km,4.0,Automatic,Rear,04-May,Left wheel,Silver,6,
45758924,475,CHEVROLET,Cruze,2012,Sedan,Yes,Petrol,1.4 Turbo,104000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12,
45807643,1185,VOLKSWAGEN,Crafter,2009,Microbus,No,Diesel,2.5 Turbo,335000 km,5.0,Manual,Rear,04-May,Left wheel,Beige,6,
45807252,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,119213 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,
45803302,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,190000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45797819,781,TOYOTA,Camry HYBRID,2012,Sedan,Yes,Hybrid,2.5,87725 km,4.0,Tiptronic,Front,04-May,Left wheel,Red,10,
44087791,779,VOLKSWAGEN,Passat sel,2013,Sedan,Yes,Petrol,2.5,60000 km,5.0,Tiptronic,Front,04-May,Left wheel,Black,6,
45767548,1058,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,285186 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12,
45810096,1091,CHEVROLET,Impala,2016,Sedan,Yes,Petrol,2.5,161350 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45690709,1267,TOYOTA,Aqua S,2013,Hatchback,No,Hybrid,1.5,117000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,6,
45801408,528,HYUNDAI,Accent,2014,Sedan,Yes,Diesel,1.6,143000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45747679,1275,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.4,10000 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,12,
45792134,-,FORD,Transit,2005,Microbus,No,Diesel,2.4 Turbo,350000 km,4.0,Manual,Rear,04-May,Left wheel,White,1,
45787062,-,MERCEDES-BENZ,S 420,1986,Sedan,Yes,Petrol,4.2,260000 km,8.0,Automatic,Rear,04-May,Left wheel,White,0,
45808954,531,CHEVROLET,Aveo,2012,Hatchback,Yes,Petrol,1.6,111937 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45045826,394,TOYOTA,Avalon,2014,Sedan,Yes,Hybrid,2.5,73602 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,10,
45767669,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,148213 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,0,
45812593,585,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,156326 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45787195,-,VOLKSWAGEN,Passat,2014,Sedan,Yes,Petrol,1.8,78000 km,6.0,Tiptronic,Front,04-May,Left wheel,White,12,
45524800,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,4330 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45642345,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45815122,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,50226 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45797288,639,HYUNDAI,Genesis,2014,Coupe,Yes,Petrol,2,65840 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45762074,-,MERCEDES-BENZ,E 320,2001,Sedan,No,Petrol,3.2,2000 km,6.0,Automatic,Rear,04-May,Left wheel,Black,8,
45816605,1288,CHEVROLET,Captiva,2007,Pickup,Yes,Diesel,2.0 Turbo,120000 km,4.0,Automatic,Front,04-May,Left wheel,White,8,
45812810,-,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,176000 km,4.0,Variator,Front,04-May,Left wheel,Silver,4,
45803329,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,283895 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45782836,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,80000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12,
45810392,528,CHEVROLET,Orlando,2014,Jeep,Yes,Diesel,1.6,161296 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45754903,1104,BMW,X5,2015,Jeep,Yes,Diesel,3,160000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,5,
45802487,531,HYUNDAI,I30,2012,Hatchback,Yes,Diesel,1.6,183380 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45453943,-,MINI,Countryman,2011,Jeep,Yes,Petrol,1.6,119416 km,4.0,Manual,Front,04-May,Left wheel,Blue,12,
45805892,-,VOLKSWAGEN,Passat,2001,Sedan,No,CNG,1.8 Turbo,0 km,4.0,Manual,Front,04-May,Left wheel,Blue,4,
45732136,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,153958 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45804652,749,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,98579 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,
45709410,-,MERCEDES-BENZ,A 190,1987,Sedan,No,Petrol,2,240000 km,4.0,Manual,Rear,04-May,Left wheel,Green,0,
45809669,642,CHEVROLET,Cruze,2012,Sedan,Yes,Diesel,2,90815 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45802832,707,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,151594 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45802222,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,96334 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45647996,891,AUDI,Q3,2016,Sedan,Yes,Petrol,2,1717 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,
45803483,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,239291 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45803444,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,510853 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45801514,586,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,160160 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,
45748995,-,BMW,X5,2004,Jeep,Yes,CNG,3,16000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,8,
45644427,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45453274,530,FORD,Fusion,2013,Sedan,No,Petrol,1.6 Turbo,201000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12,
45816034,1275,HYUNDAI,Sonata,2019,Jeep,Yes,Petrol,2.4,1446 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45753221,988,TOYOTA,Prius,2007,Sedan,No,Petrol,1.5,180000 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,
45773519,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,241227 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45809843,697,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,59179 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45800247,-,HONDA,FIT,2008,Hatchback,No,Petrol,1.5,145000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Blue,4,
45651737,1172,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.5,186542 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45730155,639,SSANGYONG,REXTON,2014,Jeep,Yes,Diesel,2,87681 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45809632,1079,HONDA,Civic,2018,Sedan,Yes,Petrol,2,17741 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
43743712,2123,MAZDA,Axela,2017,Hatchback,No,Petrol,1.5,38000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,4,
45733343,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,471636 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45452806,1091,TOYOTA,Camry XSE,2016,Sedan,Yes,Petrol,2.5,142000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,0,
45043371,579,TOYOTA,RAV 4,2017,Jeep,No,Hybrid,2.5,2000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,12,
45812882,528,NISSAN,Juke,2014,Jeep,No,Petrol,1.6 Turbo,113600 km,4.0,Tiptronic,4x4,04-May,Left wheel,White,7,
45802117,1024,HYUNDAI,H1,2010,Universal,Yes,Diesel,2.5,213696 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45767403,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45784727,-,VOLKSWAGEN,Touareg,2003,Jeep,Yes,Diesel,5.0 Turbo,170000 km,10.0,Automatic,Rear,04-May,Left wheel,Grey,6,
45809580,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,68000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45631368,919,BMW,X5,2012,Jeep,Yes,Diesel,3,296395 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0,
45781985,-,FORD,Mustang,2016,Coupe,No,Petrol,3.7,56000 km,6.0,Tiptronic,Rear,02-Mar,Left wheel,Black,6,
45808453,1079,KIA,Avella,2018,Sedan,Yes,Petrol,2,56288 km,4.0,Automatic,Rear,04-May,Left wheel,Silver,12,
45799878,345,CHEVROLET,Volt Premier,2016,Hatchback,Yes,Plug-in Hybrid,1.5,80000 km,4.0,Variator,Front,04-May,Left wheel,Black,8,
45807491,1714,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,75914 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,
45470139,-,JEEP,Liberty,2012,Jeep,No,Petrol,3.7,170000 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,5,
45728640,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,84000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45790002,1282,KIA,Sportage,2007,Jeep,Yes,Diesel,2,74666 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45720276,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Petrol,3.5 Turbo,140800 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,
45783479,-,TOYOTA,RAV 4,2001,Jeep,Yes,Petrol,2,169000 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,
45779138,862,NISSAN,Rogue,2011,Jeep,Yes,Petrol,2.5,155000 km,4.0,Automatic,Front,04-May,Left wheel,Red,16,
45655298,707,AUDI,Q5,2011,Jeep,Yes,Petrol,2,287021 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,
45769888,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45455842,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,90000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8,
45719329,585,VOLKSWAGEN,Passat SEL,2013,Sedan,Yes,Petrol,1.8 Turbo,62022 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,10,
45807121,1714,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,52675 km,6.0,Automatic,Rear,04-May,Left wheel,Blue,12,
44804614,777,NISSAN,Rogue,2014,Jeep,No,Petrol,2.5,135700 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,6,
45789668,-,MERCEDES-BENZ,Sprinter,2007,Microbus,Yes,Diesel,2.7 Turbo,145000 km,5.0,Manual,Rear,04-May,Left wheel,White,2,
45809194,271,TOYOTA,Aqua,2014,Universal,Yes,Hybrid,1.5,66212 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45643609,-,TOYOTA,Land Cruiser Prado,1997,Jeep,No,LPG,2.7,218000 km,4.0,Automatic,4x4,02-Mar,Right-hand drive,Blue,2,
45798246,831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,16687 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45810166,645,CHEVROLET,Lacetti,2011,Sedan,Yes,Petrol,1.8,121831 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45793702,1288,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,48529 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
44527390,1266,TOYOTA,Aqua,2014,Sedan,No,Hybrid,1.5,102000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,2,
44728797,475,FIAT,500,2012,Coupe,Yes,Petrol,1.4,90000 km,4.0,Tiptronic,Front,04-May,Left wheel,Orange,6,
44375582,1017,VOLKSWAGEN,Jetta,2017,Sedan,Yes,Petrol,2.0 Turbo,131200 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,10,
45808641,1325,BUICK,Century,2019,Sedan,Yes,Petrol,2.5,10392 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45766966,-,LEXUS,IS 250,2008,Sedan,Yes,Petrol,2.5,162300 km,6.0,Tiptronic,Rear,04-May,Left wheel,Grey,10,
45815010,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,154314 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45732695,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,471632 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45733630,1079,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,42563 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45771822,640,AUDI,A4,2013,Sedan,Yes,Petrol,2,151469 km,4.0,Automatic,4x4,04-May,Left wheel,White,12,
45786129,988,TOYOTA,Prius,2007,Hatchback,No,Petrol,1.5,90000 km,4.0,Variator,Front,>5,Left wheel,Golden,8,
45766491,333,SUBARU,XV,2014,Jeep,Yes,Hybrid,2,131872 km,4.0,Automatic,4x4,04-May,Left wheel,White,0,
45107574,1481,MERCEDES-BENZ,GLE 43 AMG,2017,Coupe,Yes,Petrol,3.0 Turbo,14914 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45767006,781,NISSAN,Altima,2012,Sedan,Yes,Petrol,2.5,97627 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45035479,-,VOLKSWAGEN,Jetta,2012,Sedan,No,LPG,2,130000 km,4.0,Automatic,Front,04-May,Left wheel,White,8,
45660991,1104,BMW,X5,2015,Jeep,Yes,Diesel,3,201056 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,
45771378,781,FORD,Escape,2012,Jeep,Yes,Hybrid,2.5,95349 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0,
45796743,-,HONDA,FIT,2012,Hatchback,Yes,Petrol,1.3,145000 km,4.0,Variator,Front,04-May,Right-hand drive,Blue,4,
45741131,988,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,150000 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,12,
44413127,779,VOLKSWAGEN,Passat,2013,Sedan,Yes,Petrol,2.5,106293 km,6.0,Tiptronic,Front,04-May,Left wheel,Beige,12,
45770110,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45794910,-,LEXUS,RX 300,2000,Jeep,Yes,Petrol,3,230000 km,6.0,Automatic,4x4,04-May,Left wheel,Green,0,
45653701,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,0,
45792042,-,NISSAN,Almera,1996,Hatchback,No,Petrol,1.4,441745 km,4.0,Manual,Front,04-May,Left wheel,Green,2,
45802560,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,117618 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45476495,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,80000 km,4.0,Automatic,Front,04-May,Left wheel,Brown,6,
45394708,-,NISSAN,X-Terra,2010,Jeep,No,Petrol,4,121000 km,6.0,Manual,4x4,04-May,Left wheel,Silver,6,
45687835,779,VOLKSWAGEN,Passat SE,2013,Sedan,Yes,Petrol,2.5,131000 km,5.0,Tiptronic,Front,04-May,Left wheel,Black,10,
45803910,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,165003 km,4.0,Automatic,Front,04-May,Left wheel,Red,4,
45813545,1885,BMW,X5,2010,Jeep,Yes,Petrol,4.8,197200 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,12,
