CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
708170508,38,M,2,Graduate,Married,$60K - $80K,Blue,36,2,3,2,1438.3,0,1438.3,0.461,1651,42,0.5,0,
720905133,43,M,3,Graduate,Unknown,$80K - $120K,Blue,29,1,2,6,11422,1095,10327,0.773,2439,45,0.8,0.096,
778863258,46,F,4,Unknown,Married,Unknown,Blue,27,1,2,3,6030,0,6030,1.031,4983,62,0.442,0,
789412458,44,M,2,Post-Graduate,Married,$60K - $80K,Blue,34,6,3,4,23026,2517,20509,1.032,4909,52,0.625,0.109,
713015433,50,F,4,Unknown,Married,Less than $40K,Blue,36,2,4,3,2407,1102,1305,0.736,4543,71,0.775,0.458,
710729358,40,F,2,High School,Single,Unknown,Blue,30,6,3,4,6479,0,6479,0.946,2539,42,0.5,0,
769396158,55,M,1,College,Single,$80K - $120K,Blue,43,2,2,3,24884,0,24884,0.072,5107,53,0.293,0,
714823308,55,F,3,College,Single,Less than $40K,Gold,35,2,3,3,15987,1973,14014,0.705,7345,98,0.463,0.123,
713639058,49,M,3,High School,Married,$60K - $80K,Blue,34,6,3,3,1511,0,1511,0.432,1329,35,0.591,0,
709612983,41,F,2,Graduate,Married,$40K - $60K,Blue,36,5,2,4,2990,1828,1162,0.488,2265,41,0.414,0.611,
711332883,62,M,1,High School,Single,$60K - $80K,Blue,46,2,3,3,7547,2477,5070,1.021,5294,73,0.698,0.328,
821149008,52,M,2,Graduate,Single,$80K - $120K,Blue,48,6,2,4,34516,0,34516,0.539,1661,40,0.6,0,
778407033,59,F,0,Uneducated,Married,Less than $40K,Blue,39,6,3,4,2417,1932,485,1.044,2367,50,0.786,0.799,
751283658,42,F,4,Unknown,Single,$40K - $60K,Blue,35,4,3,3,1786,1316,470,0.704,4306,73,1.086,0.737,
709035708,38,F,0,Unknown,Married,Less than $40K,Blue,36,4,2,3,1841,1246,595,0.759,1819,35,0.522,0.677,
712159083,58,F,4,Unknown,Married,Less than $40K,Blue,46,2,3,3,2536,0,2536,0.917,901,35,0.522,0,
778819083,41,F,2,Doctorate,Married,$40K - $60K,Blue,33,1,3,3,1604,0,1604,0.644,2264,47,0.516,0,
721365033,37,M,3,Uneducated,Single,$40K - $60K,Blue,36,3,2,4,1696,0,1696,0.857,2095,43,0.536,0,
709501683,33,F,1,Graduate,Single,$40K - $60K,Blue,24,5,1,2,5830,1665,4165,0.684,2263,60,0.714,0.286,
708205083,38,F,1,High School,Married,Less than $40K,Blue,28,6,4,3,1438.3,0,1438.3,0.767,4815,81,0.653,0,
770038983,37,M,4,High School,Single,$60K - $80K,Silver,31,1,3,3,28831,2517,26314,0.77,8688,69,0.769,0.087,
714465558,41,M,4,Unknown,Married,$120K +,Silver,36,3,1,4,34516,2205,32311,0.897,15033,98,0.922,0.064,
711181608,50,F,2,Graduate,Unknown,Less than $40K,Blue,40,3,2,3,1606,0,1606,0.824,4129,68,0.744,0,
804428958,47,M,1,Graduate,Married,$40K - $60K,Blue,42,3,2,1,1626,0,1626,0.783,4847,78,1.053,0,
716432658,48,F,3,High School,Married,Less than $40K,Blue,36,5,2,1,1438.3,0,1438.3,0.646,4490,65,0.625,0,
804462633,43,F,3,High School,Divorced,Less than $40K,Blue,38,3,3,3,7084,0,7084,0.523,2287,44,0.294,0,
799224108,46,F,4,Graduate,Single,Less than $40K,Blue,40,5,1,2,6265,1942,4323,1.027,1715,43,0.87,0.31,
719513733,48,M,3,Doctorate,Married,$80K - $120K,Blue,41,3,3,4,8739,0,8739,0.715,4276,69,0.769,0,
720190083,56,F,3,Unknown,Single,Less than $40K,Blue,39,1,3,4,1632,0,1632,0.621,2509,47,0.424,0,
718510983,54,F,3,Unknown,Single,$40K - $60K,Blue,41,1,3,2,4440,0,4440,0.639,3720,89,0.894,0,
715352883,49,F,2,Post-Graduate,Single,Unknown,Blue,36,3,3,2,24904,0,24904,0.636,5176,71,0.479,0,
716307558,50,F,3,High School,Married,Less than $40K,Blue,40,6,2,4,2897,1506,1391,0.618,2214,46,0.484,0.52,
794054058,50,F,2,Graduate,Single,Less than $40K,Blue,44,1,1,1,2765,0,2765,0.465,4010,59,0.513,0,
713422083,30,F,0,Graduate,Single,Less than $40K,Blue,36,5,3,3,1574,0,1574,0.582,2560,59,0.788,0,
789382758,54,M,3,Graduate,Single,$40K - $60K,Blue,44,6,3,3,5501,0,5501,0.519,2050,51,0.821,0,
717146208,59,F,1,Graduate,Single,Less than $40K,Blue,51,1,4,4,4257,2517,1740,0.703,2828,50,1.083,0.591,
779900808,32,M,0,College,Single,$60K - $80K,Blue,16,2,3,2,21551,0,21551,0.536,14950,94,0.843,0,
714156633,60,F,0,Unknown,Single,Unknown,Blue,36,3,3,2,3068,0,3068,0.897,4533,79,0.795,0,
719309958,55,M,3,Doctorate,Single,$80K - $120K,Blue,35,4,1,3,20865,0,20865,0.881,837,25,0.667,0,
715281933,43,F,3,High School,Single,Less than $40K,Blue,36,3,3,2,1438.3,0,1438.3,0.689,4401,73,0.698,0,
710420133,47,F,2,Graduate,Married,Less than $40K,Blue,34,6,2,2,2190,0,2190,0.63,4416,68,0.581,0,
789200208,40,F,4,Uneducated,Married,Unknown,Blue,29,2,3,3,3326,2181,1145,0.827,13583,110,0.746,0.656,
713440833,61,F,0,Graduate,Single,Less than $40K,Blue,36,5,3,3,2207,2020,187,0.693,4348,84,0.647,0.915,
720784833,48,F,3,Graduate,Single,Unknown,Blue,36,3,3,1,1630,1243,387,0.4,1884,43,0.303,0.763,
714757908,46,M,4,Graduate,Married,$120K +,Silver,36,4,1,3,34516,1380,33136,0.66,2163,56,0.4,0.04,
718675158,55,F,1,Unknown,Married,Less than $40K,Blue,36,4,1,3,1438.3,361,1077.3,0.963,850,22,0.692,0.251,
709460883,38,F,2,Doctorate,Married,Less than $40K,Blue,28,5,2,4,1614,0,1614,0.609,2437,46,0.438,0,
712219083,41,M,3,Uneducated,Single,$80K - $120K,Blue,28,1,3,3,7142,1917,5225,0.727,7892,83,0.729,0.268,
720480183,45,F,3,Unknown,Divorced,Less than $40K,Blue,34,1,2,1,1811,787,1024,0.585,4882,80,1.162,0.435,
798120858,37,M,3,Uneducated,Married,$80K - $120K,Blue,31,4,2,2,3797,1425,2372,1.505,2555,44,0.833,0.375,
711010683,35,M,3,High School,Married,$40K - $60K,Blue,27,1,2,3,14382,1950,12432,0.578,12941,131,0.819,0.136,
708817608,41,F,3,High School,Married,Unknown,Blue,24,3,1,1,3427,1419,2008,0.685,4218,74,0.805,0.414,
712443558,39,F,1,College,Single,Unknown,Blue,36,6,1,1,22125,0,22125,0.645,1994,57,0.727,0,
720241758,55,M,0,Doctorate,Married,$80K - $120K,Blue,36,3,1,3,8276,1671,6605,0.359,1409,25,0.25,0.202,
788552658,46,F,4,Uneducated,Married,Less than $40K,Blue,30,3,3,1,2479,1759,720,0.81,4562,86,0.72,0.71,
712240083,38,F,3,Unknown,Single,Less than $40K,Blue,30,6,2,2,3730,2517,1213,0.853,858,22,0.467,0.675,
766429908,49,M,2,High School,Unknown,$60K - $80K,Blue,42,6,1,2,3017,786,2231,1.081,1640,37,0.762,0.261,
720777558,46,F,4,Graduate,Single,Less than $40K,Blue,38,6,2,2,2671,1713,958,0.732,4519,79,0.795,0.641,
712315683,53,F,2,Uneducated,Single,Less than $40K,Blue,45,1,1,1,1981,1518,463,1.019,973,25,0.923,0.766,
717457008,43,M,3,Uneducated,Single,$40K - $60K,Blue,36,3,3,3,9267,0,9267,0.866,7991,90,1.093,0,
715469583,40,F,2,Graduate,Unknown,$40K - $60K,Blue,36,3,1,2,2136,1250,886,0.74,7782,88,0.66,0.585,
714035283,56,F,1,Post-Graduate,Married,Less than $40K,Blue,36,6,2,2,2802,2256,546,0.615,2371,46,0.353,0.805,
708266883,34,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,3,1666,0,1666,0.713,2312,35,0.25,0,
708726708,42,F,3,Graduate,Single,$40K - $60K,Blue,36,6,2,3,1451,599,852,0.752,2192,35,0.458,0.413,
793720908,46,M,5,Uneducated,Single,$40K - $60K,Blue,40,6,2,2,7333,875,6458,0.807,3636,48,1.286,0.119,
712817808,39,M,2,Graduate,Married,$60K - $80K,Blue,23,5,2,1,4761,1561,3200,0.69,2045,53,1.65,0.328,
711863433,30,M,1,Unknown,Unknown,Less than $40K,Blue,13,1,3,1,3789,1782,2007,0.85,15670,116,0.785,0.47,
801508383,48,M,2,Graduate,Married,$80K - $120K,Blue,42,6,3,2,25658,1721,23937,0.592,4498,85,0.635,0.067,
715651833,65,M,1,Unknown,Single,Less than $40K,Blue,36,3,4,4,2351,0,2351,0.881,1593,35,0.591,0,
713904708,40,F,3,Graduate,Married,Less than $40K,Blue,36,6,1,3,7582,1942,5640,0.823,4926,85,0.635,0.256,
713858733,61,F,0,Post-Graduate,Married,$40K - $60K,Blue,53,4,3,2,2566,2164,402,0.578,4344,73,0.659,0.843,
815504583,48,F,4,Graduate,Single,$40K - $60K,Blue,43,3,2,4,1538,0,1538,0.684,2275,43,0.483,0,
779032308,46,M,3,High School,Married,$80K - $120K,Blue,27,4,2,3,4964,2316,2648,0.793,3279,66,0.941,0.467,
715821183,42,F,4,College,Married,Unknown,Blue,23,3,3,2,7102,0,7102,0.599,4083,68,0.744,0,
783554958,58,M,4,Graduate,Single,$120K +,Blue,52,6,1,0,32090,0,32090,0.567,1368,30,0.364,0,
789923058,53,F,1,High School,Married,$40K - $60K,Blue,44,3,3,3,1816,0,1816,0.884,2474,44,0.692,0,
712770408,42,F,2,Graduate,Unknown,Less than $40K,Blue,36,6,3,2,3413,0,3413,0.593,2285,40,0.429,0,
709192233,50,F,2,Unknown,Married,Unknown,Blue,39,3,2,1,1773,0,1773,0.228,1764,30,0.111,0,
710391258,27,M,0,Graduate,Married,$40K - $60K,Blue,36,3,2,4,11473,829,10644,0.707,2147,41,0.519,0.072,
715737258,41,F,1,College,Married,Less than $40K,Blue,32,6,3,3,2225,0,2225,1.06,4917,84,0.75,0,
773018583,38,F,4,Graduate,Married,Less than $40K,Blue,30,5,1,2,3144,2216,928,0.741,4717,75,0.562,0.705,
721333233,40,M,4,Doctorate,Divorced,$60K - $80K,Blue,34,4,2,3,23138,1727,21411,0.693,1612,39,1.438,0.075,
716922633,38,M,2,Uneducated,Single,$120K +,Blue,30,6,3,4,4043,2517,1526,0.602,2600,47,0.621,0.623,
713010483,43,F,3,Graduate,Married,$40K - $60K,Blue,36,6,1,3,2936,2379,557,0.694,1572,57,0.676,0.81,
712901283,53,F,2,Graduate,Single,$40K - $60K,Blue,36,2,3,2,2121,0,2121,0.618,1464,32,0.778,0,
710748483,56,F,1,High School,Single,Less than $40K,Blue,43,3,2,2,2923,1934,989,0.577,3861,68,0.7,0.662,
713237958,34,M,0,Graduate,Married,$40K - $60K,Blue,17,4,1,4,2638,2092,546,0.591,1868,43,0.344,0.793,
806179683,63,F,1,College,Single,$40K - $60K,Blue,56,5,3,2,3071,2044,1027,0.91,4433,68,0.659,0.666,
709094358,51,F,1,Graduate,Single,Less than $40K,Blue,41,4,2,3,8900,798,8102,0.647,16737,88,0.66,0.09,
789625383,48,M,3,Uneducated,Married,$80K - $120K,Blue,42,4,3,3,9727,1626,8101,1.006,3543,62,0.676,0.167,
717174558,57,F,1,Uneducated,Single,Less than $40K,Blue,46,2,3,3,9129,0,9129,0.733,7733,81,0.884,0,
719582058,41,M,3,Doctorate,Single,$80K - $120K,Blue,29,2,2,3,24001,1629,22372,0.965,9102,75,0.974,0.068,
719059083,45,F,3,High School,Unknown,Less than $40K,Blue,33,5,1,1,6225,1596,4629,0.826,4129,71,0.651,0.256,
772684833,32,F,1,Unknown,Married,Less than $40K,Blue,22,3,3,2,2642,2035,607,1.119,1761,42,0.909,0.77,
767404083,52,M,2,Graduate,Single,$60K - $80K,Blue,45,2,3,3,3460,0,3460,0.466,2355,47,0.621,0,
721001883,41,M,3,Uneducated,Married,$60K - $80K,Blue,30,3,1,2,1950,1618,332,0.75,3357,47,0.88,0.83,
721022433,44,M,2,Doctorate,Single,$60K - $80K,Blue,36,5,1,2,7577,2480,5097,0.435,1409,35,0.167,0.327,
715204083,47,F,4,Doctorate,Single,Less than $40K,Blue,36,3,2,2,2765,901,1864,0.898,4990,80,0.905,0.326,
719455908,48,M,3,Graduate,Married,$80K - $120K,Blue,38,3,3,3,31501,0,31501,0.698,3742,75,0.786,0,
720844008,54,F,4,Graduate,Single,Less than $40K,Blue,45,6,2,2,1990,1747,243,0.924,5216,87,0.891,0.878,
712597233,37,M,2,Uneducated,Unknown,$40K - $60K,Blue,36,2,3,2,3250,1721,1529,0.446,1714,32,0.391,0.53,
718370733,48,F,2,Uneducated,Married,Unknown,Blue,35,2,3,3,6074,0,6074,0.782,4504,90,0.765,0,
714725883,41,F,4,Graduate,Divorced,$40K - $60K,Blue,36,4,1,0,5654,2470,3184,0.637,15123,111,0.881,0.437,
809559933,45,F,3,Graduate,Married,Unknown,Blue,40,3,5,3,4462,706,3756,0.886,2526,41,0.414,0.158,
773306658,54,M,1,Unknown,Single,$60K - $80K,Blue,48,4,5,4,4752,1230,3522,0.883,15678,103,0.717,0.259,
715487733,44,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1452,0,1452,0.553,2287,42,0.5,0,
806432433,40,F,2,High School,Single,$40K - $60K,Blue,35,2,1,2,2544,1713,831,0.696,8006,88,0.571,0.673,
818987958,43,M,4,Graduate,Unknown,$40K - $60K,Blue,38,5,1,3,3771,0,3771,0.675,14662,125,0.667,0,
720243933,47,M,2,Uneducated,Married,$60K - $80K,Blue,32,1,3,6,1789,0,1789,0.637,2784,49,0.581,0,
709081683,65,M,1,High School,Single,Less than $40K,Blue,54,3,1,3,4599,1438,3161,0.832,4208,69,0.865,0.313,
721241583,48,F,3,Graduate,Married,Less than $40K,Blue,43,5,3,2,2109,1205,904,0.514,2935,60,0.935,0.571,
717047583,47,F,3,Doctorate,Married,Less than $40K,Blue,35,2,3,2,4779,2517,2262,0.929,8912,63,0.658,0.527,
780076833,44,M,1,Unknown,Unknown,$80K - $120K,Blue,29,6,1,2,8315,1008,7307,0.718,4088,66,0.61,0.121,
720537633,44,F,3,Doctorate,Married,Less than $40K,Blue,36,2,3,1,3047,2139,908,0.842,4961,85,0.635,0.702,
713118183,31,M,1,Unknown,Married,$40K - $60K,Blue,23,5,1,2,13427,1562,11865,0.537,13117,108,0.714,0.116,
710402508,52,M,0,Unknown,Married,$80K - $120K,Blue,36,4,3,4,4675,0,4675,0.863,3487,69,0.683,0,
716357058,53,M,3,Uneducated,Single,$80K - $120K,Blue,36,4,3,1,2611,787,1824,0.298,2955,56,0.6,0.301,
721393083,52,F,3,Unknown,Single,$40K - $60K,Blue,45,5,3,1,6053,577,5476,0.85,5035,64,1.37,0.095,
709429533,49,F,5,Graduate,Divorced,Unknown,Blue,35,6,3,4,2561,0,2561,1.021,2047,41,0.864,0,
720504633,46,M,2,Uneducated,Unknown,$60K - $80K,Blue,32,6,2,3,3254,0,3254,0.733,967,24,1.182,0,
813247083,38,M,2,Graduate,Married,$80K - $120K,Blue,33,4,3,2,16059,618,15441,0.824,1357,26,1,0.038,
716559108,47,F,1,High School,Single,Less than $40K,Blue,36,6,2,3,2899,2418,481,0.575,4296,68,0.838,0.834,
778433283,51,M,3,High School,Married,$60K - $80K,Blue,31,3,3,3,8989,0,8989,0.47,2031,53,1.038,0,
713283933,42,M,2,Uneducated,Married,$40K - $60K,Blue,30,1,3,3,3032,0,3032,0.429,2273,44,0.517,0,
715901508,35,M,1,High School,Married,$80K - $120K,Blue,25,6,1,2,23991,2307,21684,0.912,1843,43,0.72,0.096,
792565908,36,F,2,Uneducated,Single,Less than $40K,Blue,30,6,2,3,2684,1474,1210,1.042,2346,51,1.04,0.549,
710297133,47,M,3,High School,Married,$80K - $120K,Blue,36,6,3,3,30210,1194,29016,0.948,3503,65,0.667,0.04,
721145433,52,F,5,High School,Single,Less than $40K,Silver,36,3,2,2,11280,1523,9757,0.765,16237,128,0.753,0.135,
709531908,53,M,3,High School,Married,$60K - $80K,Blue,47,5,2,2,1438.3,0,1438.3,0.776,2184,53,0.828,0,
720274158,42,F,4,High School,Married,Less than $40K,Blue,35,4,2,2,4478,1700,2778,0.655,3879,76,1.235,0.38,
808273533,39,M,2,High School,Single,$60K - $80K,Blue,34,3,4,3,1818,0,1818,0.651,2054,55,0.774,0,
710758683,61,F,1,Graduate,Unknown,$40K - $60K,Silver,48,2,3,3,15698,2000,13698,0.749,12980,82,0.64,0.127,
712030833,48,M,2,Graduate,Married,$60K - $80K,Silver,35,2,4,4,34516,0,34516,0.763,691,15,0.5,0,
712777233,65,M,0,Graduate,Single,Unknown,Blue,48,1,4,3,1671,0,1671,0.725,2701,51,0.889,0,
719857008,37,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2886,2198,688,0.828,4531,81,0.723,0.762,
713182458,53,M,4,High School,Married,$80K - $120K,Blue,43,3,1,2,16692,2446,14246,0.853,1288,29,0.45,0.147,
714820158,29,M,0,High School,Single,$40K - $60K,Blue,36,6,3,1,5988,660,5328,1.041,10211,68,1,0.11,
716670783,52,F,3,Doctorate,Single,Unknown,Blue,36,3,2,1,24703,1085,23618,0.998,4776,63,0.575,0.044,
717903108,57,F,1,College,Single,Unknown,Blue,46,6,1,1,4283,488,3795,0.865,4689,65,0.477,0.114,
717336408,51,F,1,Doctorate,Single,Less than $40K,Blue,45,5,3,1,1952,1411,541,0.642,2452,44,0.63,0.723,
712327608,54,F,0,Doctorate,Single,Less than $40K,Blue,36,4,3,2,2708,0,2708,0.673,2321,45,0.552,0,
715866033,37,F,2,High School,Single,Less than $40K,Blue,36,5,2,1,2535,1352,1183,0.509,3840,72,0.565,0.533,
714990633,56,M,4,Graduate,Single,$80K - $120K,Blue,36,5,3,2,2078,1696,382,0.562,4382,82,0.783,0.816,
719239158,48,M,3,High School,Married,$60K - $80K,Blue,39,4,3,2,5448,0,5448,0.549,3912,72,0.565,0,
779739783,43,M,2,Graduate,Married,$60K - $80K,Blue,28,6,3,2,19826,1389,18437,0.614,3561,73,0.659,0.07,
717856983,42,F,5,Uneducated,Married,Unknown,Blue,29,3,2,3,1840,1267,573,0.605,4515,76,0.49,0.689,
819997983,53,M,5,Unknown,Married,$80K - $120K,Blue,48,6,1,0,9517,1869,7648,0.821,1453,26,0.857,0.196,
719593608,56,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,2,1,33870,0,33870,0.872,7661,61,0.525,0,
802675983,42,F,3,Graduate,Married,Less than $40K,Blue,33,2,3,1,3794,1544,2250,0.72,7872,80,0.538,0.407,
717301908,54,F,2,Doctorate,Married,Less than $40K,Blue,46,3,3,3,3312,1624,1688,0.573,1973,55,0.667,0.49,
710850633,65,M,0,High School,Single,$40K - $60K,Blue,53,3,2,2,2507,1613,894,1.082,3325,67,0.675,0.643,
708241233,52,F,3,Post-Graduate,Single,Less than $40K,Blue,47,3,3,2,2972,0,2972,1.035,922,25,0.562,0,
715630983,31,F,0,Graduate,Single,Less than $40K,Blue,21,4,2,3,4598,0,4598,0.439,6317,77,0.833,0,
711002058,42,M,4,Unknown,Single,$40K - $60K,Blue,33,1,3,1,5306,2410,2896,0.738,7437,94,0.709,0.454,
714030183,59,M,0,Graduate,Single,$80K - $120K,Silver,36,5,3,3,34516,1494,33022,1.229,3259,65,0.585,0.043,
709971708,51,F,1,High School,Single,Unknown,Blue,41,3,3,2,9701,0,9701,1.024,9404,62,0.824,0,
717450633,47,M,3,Uneducated,Single,$60K - $80K,Blue,36,3,2,4,1659,1544,115,0.408,1920,39,0.345,0.931,
713368833,49,M,2,College,Single,$60K - $80K,Blue,41,6,3,4,6205,2233,3972,0.662,3906,64,0.684,0.36,
712939533,43,M,5,Graduate,Married,$60K - $80K,Blue,35,4,3,0,21585,986,20599,0.631,3789,70,0.75,0.046,
798047583,45,F,4,Uneducated,Married,Unknown,Blue,39,6,3,1,1438.3,0,1438.3,0.825,4596,71,0.732,0,
748617858,35,M,5,Uneducated,Single,$60K - $80K,Blue,28,4,2,3,4587,1704,2883,0.903,2968,65,0.806,0.371,
715447008,50,F,3,Graduate,Married,Less than $40K,Blue,36,2,3,2,2999,1817,1182,0.678,5119,83,0.766,0.606,
718436133,44,F,2,Graduate,Single,Less than $40K,Blue,36,5,2,3,2368,1244,1124,0.935,4289,71,0.868,0.525,
715650783,41,M,2,High School,Married,$60K - $80K,Blue,36,6,2,2,4499,0,4499,0.765,4906,75,0.667,0,
803800533,39,M,1,Unknown,Single,$40K - $60K,Blue,33,3,3,4,2088,975,1113,1.144,2866,59,0.735,0.467,
709500183,46,F,3,College,Married,Less than $40K,Blue,36,2,3,4,1804,0,1804,0.537,2077,44,0.419,0,
772922883,41,M,3,Unknown,Married,$80K - $120K,Blue,22,3,3,4,20543,0,20543,0.547,1874,42,0.615,0,
801037833,38,M,2,Uneducated,Single,$80K - $120K,Blue,32,6,2,3,3192,2517,675,0.658,4236,87,0.891,0.789,
708271833,42,M,3,Graduate,Single,$40K - $60K,Silver,36,3,2,3,15069,1843,13226,0.84,3464,67,0.558,0.122,
797414733,37,F,3,Graduate,Single,Less than $40K,Blue,31,3,3,4,2005,1517,488,0.729,2439,61,0.848,0.757,
709150608,30,F,0,Unknown,Married,Less than $40K,Blue,19,5,1,4,2898,0,2898,1.154,2632,64,0.778,0,
826077033,46,F,2,Unknown,Married,Less than $40K,Blue,42,1,0,4,2002,0,2002,0.803,2423,39,0.857,0,
712734933,43,F,2,College,Married,Less than $40K,Blue,36,5,2,3,4020,0,4020,0.563,1952,39,0.345,0,
719734533,40,F,4,Graduate,Married,Less than $40K,Blue,28,6,2,2,1438.3,689,749.3,0.823,4921,65,0.806,0.479,
714282333,49,F,4,College,Married,Less than $40K,Blue,36,1,1,2,3244,0,3244,0.765,7495,97,0.54,0,
715960308,53,F,1,Graduate,Divorced,Less than $40K,Blue,44,3,3,3,4090,2517,1573,0.562,2016,49,0.69,0.615,
778255083,52,F,1,Uneducated,Married,Less than $40K,Blue,42,5,3,3,3103,2517,586,0.881,4641,80,1,0.811,
714997683,56,F,4,Graduate,Married,Unknown,Blue,49,5,1,3,14915,1111,13804,0.846,1388,35,0.667,0.074,
720795858,44,M,4,Graduate,Single,$60K - $80K,Blue,25,3,3,2,10534,0,10534,0.985,3456,72,0.636,0,
714296358,52,F,2,College,Unknown,Less than $40K,Blue,44,4,1,3,3433,2486,947,0.838,4831,78,0.529,0.724,
715615233,60,F,1,High School,Divorced,Less than $40K,Blue,48,5,3,3,2737,1812,925,0.703,4507,86,0.955,0.662,
714603558,37,M,2,High School,Single,$40K - $60K,Blue,24,6,2,3,11699,1758,9941,0.869,2007,46,1,0.15,
712552608,46,F,3,Graduate,Married,Less than $40K,Blue,34,3,3,1,1438.3,0,1438.3,0.714,2658,43,0.654,0,
710558883,41,M,3,Uneducated,Married,$60K - $80K,Blue,36,5,3,2,17391,1044,16347,1.08,1248,27,0.688,0.06,
710023233,36,M,3,Graduate,Single,$120K +,Blue,36,6,2,4,24457,1300,23157,0.914,2739,65,0.912,0.053,
718890933,45,F,4,Doctorate,Married,Less than $40K,Blue,27,3,2,2,1438.3,0,1438.3,0.68,2429,38,0.652,0,
823912308,38,F,3,Graduate,Married,Less than $40K,Blue,34,5,1,0,3402,1813,1589,0.653,1767,28,0.647,0.533,
789101883,32,M,3,Unknown,Single,$120K +,Blue,20,6,2,2,14244,1673,12571,0.699,2729,66,0.535,0.117,
771723408,37,F,2,Unknown,Single,Less than $40K,Blue,25,3,2,4,1690,0,1690,0.69,2645,60,0.622,0,
717898758,55,F,2,Graduate,Married,Less than $40K,Silver,45,6,3,3,12207,0,12207,0.319,5838,74,1.056,0,
710353233,48,M,3,College,Divorced,$60K - $80K,Blue,39,4,3,2,13233,1106,12127,0.882,4288,47,0.621,0.084,
808753758,52,M,2,Uneducated,Divorced,$120K +,Blue,47,5,2,2,29695,1525,28170,0.529,4109,71,0.614,0.051,
768162108,49,M,3,College,Married,$120K +,Blue,43,5,3,3,4781,0,4781,0.788,2451,50,0.667,0,
789172683,56,M,2,Doctorate,Married,$60K - $80K,Blue,45,6,2,0,2283,1430,853,2.316,1741,27,0.588,0.626,
789616158,33,M,3,Unknown,Divorced,Unknown,Blue,27,6,1,3,25045,0,25045,1.018,3444,52,0.926,0,
715416633,54,M,1,Unknown,Married,$80K - $120K,Blue,36,4,1,2,6175,960,5215,0.709,1847,59,0.405,0.155,
719547033,40,M,4,Unknown,Married,$80K - $120K,Blue,31,1,3,6,23502,0,23502,0.839,7957,60,0.875,0,
816776283,42,M,4,High School,Unknown,$80K - $120K,Gold,37,5,1,2,34516,1797,32719,1.314,1534,30,0.875,0.052,
714473658,42,M,3,Graduate,Single,$40K - $60K,Blue,30,6,2,2,8960,1054,7906,0.414,1488,26,0.368,0.118,
719154483,53,M,2,High School,Divorced,$60K - $80K,Blue,36,5,3,2,7753,2100,5653,0.839,991,26,0.733,0.271,
712275108,53,F,3,College,Married,$40K - $60K,Blue,33,4,3,3,5146,1618,3528,1.073,1955,44,0.76,0.314,
712390683,41,M,2,Uneducated,Single,$40K - $60K,Blue,27,2,3,1,13409,1255,12154,0.742,15573,99,0.768,0.094,
789502308,57,F,3,Unknown,Single,Less than $40K,Blue,49,1,3,5,1551,790,761,0.811,2379,46,0.769,0.509,
718193958,60,M,0,Uneducated,Single,Less than $40K,Blue,53,5,3,2,2402,1728,674,0.652,1650,53,0.606,0.719,
716492583,37,F,1,Uneducated,Single,Less than $40K,Blue,28,6,3,4,2388,1708,680,0.903,4539,89,0.745,0.715,
719808558,55,F,2,Graduate,Married,Less than $40K,Blue,43,2,4,3,1438.3,0,1438.3,0.707,886,27,0.421,0,
773342808,46,F,1,Unknown,Single,Less than $40K,Blue,40,6,4,3,2711,1793,918,0.681,5084,79,0.717,0.661,
787301208,52,M,2,Uneducated,Divorced,$40K - $60K,Blue,46,5,1,1,1438.3,0,1438.3,0.706,3763,74,0.85,0,
720414558,56,F,2,Unknown,Married,Less than $40K,Blue,36,6,2,1,1971,922,1049,0.762,4827,84,0.867,0.468,
720980958,43,F,5,Uneducated,Married,Less than $40K,Blue,30,1,3,2,3092,909,2183,0.832,4797,87,0.851,0.294,
711346383,33,M,1,High School,Single,$80K - $120K,Blue,28,4,3,3,34516,0,34516,0.636,2804,70,0.842,0,
821815458,48,M,3,High School,Single,$60K - $80K,Blue,44,5,1,1,19272,1519,17753,0.557,3398,67,0.763,0.079,
715636533,48,F,3,High School,Married,Less than $40K,Blue,36,4,1,2,3716,0,3716,0.886,4833,73,0.521,0,
771215583,39,M,3,High School,Single,$60K - $80K,Blue,26,6,1,4,24534,1475,23059,0.528,3505,60,0.935,0.06,
714938733,48,M,1,Post-Graduate,Single,$80K - $120K,Blue,38,4,2,2,13174,0,13174,0.955,4890,49,0.485,0,
779544708,50,M,2,Unknown,Married,$120K +,Gold,35,4,5,3,34516,668,33848,0.894,3931,77,0.791,0.019,
710701233,44,F,5,Graduate,Single,Unknown,Blue,37,3,1,1,17785,1259,16526,0.806,3890,72,1.118,0.071,
716355783,36,M,3,Unknown,Married,$60K - $80K,Blue,30,5,2,3,13080,0,13080,0.685,1999,44,0.571,0,
756458508,44,M,3,Graduate,Single,$60K - $80K,Blue,37,5,2,3,1682,930,752,0.903,3309,67,1.03,0.553,
