sku,description,length,width,height,weight,price
17193116540,Item 17193116540,3,17,22,130.4551141,28.26722729
17193116541,Item 17193116541,23,18,12,74.89348054,22.70824121
17193116542,Item 17193116542,6,3,19,156.6370925,4.83070686
17193116543,Item 17193116543,4,18,23,51.22570692,13.43002029
17203121135,Item 17203121135,21,6,14,113.8589539,167.7692995
39012311542,Item 39012311542,9,12,11,38.78726238,14.53361785
391040NUD37,Item 391040NUD37,13,13,12,24.45563454,13.85715101
384783BLK38,Item 384783BLK38,15,8,11,158.5426573,25.64571559
27241902835,Item 27241902835,4,8,23,144.5316037,13.46536444
27241902836,Item 27241902836,22,19,14,64.34943806,14.47181604
27241902837,Item 27241902837,6,16,5,126.2819611,1.923083424
27241902838,Item 27241902838,11,22,4,48.93035515,16.09762881
25141908741,Item 25141908741,15,19,18,22.34702277,25.80770828
25141908742,Item 25141908742,23,6,20,8.480137028,78.93730139
25141908743,Item 25141908743,18,10,12,43.18473786,24.01916572
25141908744,Item 25141908744,13,19,21,126.4706437,14.10471953
20025140338,Item 20025140338,14,3,15,58.03840899,11.90308281
20025140341,Item 20025140341,21,14,10,64.9448966,136.1325228
20025140342,Item 20025140342,9,20,5,118.6797725,2.714716139
20025140343,Item 20025140343,6,20,10,113.6673584,29.95540613
27241904835,Item 27241904835,21,10,21,29.33041152,37.90439352
27241904838,Item 27241904838,17,3,13,109.9912552,20.63435188
17193116239,Item 17193116239,17,20,22,81.12333918,23.07078712
25141803741,Item 25141803741,16,15,13,88.76962109,27.77903713
25141803742,Item 25141803742,17,15,19,43.79548673,141.3109839
25141803743,Item 25141803743,19,1,1,50.7379105,12.89892522
20026130638,Item 20026130638,14,23,21,117.1894006,7.982969923
20026130637,Item 20026130637,10,18,10,155.9935775,29.20378111
387673PNK38,Item 387673PNK38,8,22,23,72.25977861,26.07706364
16291114736,Item 16291114736,16,3,20,42.84603467,4.982442314
16291114737,Item 16291114737,20,11,6,136.992775,22.46521973
16291114738,Item 16291114738,11,9,11,157.1234647,20.46759692
16291114739,Item 16291114739,2,14,12,56.38202916,16.4207291
17193116639,Item 17193116639,6,18,10,8.431297991,8.032305468
20026130742,Item 20026130742,11,1,6,70.23388384,123.4109821
20026130741,Item 20026130741,7,9,19,123.7569064,10.64243606
17193116643,Item 17193116643,14,16,11,42.92242521,29.17507181
17103108638,Item 17103108638,13,6,3,27.98605534,1.851195656
17103114940,Item 17103114940,20,7,2,7.539547485,105.4254455
17103114938,Item 17103114938,13,19,23,152.2502019,5.132192383
17103108641,Item 17103108641,11,22,22,100.2737928,17.00218515
17103108643,Item 17103108643,18,9,22,115.3064808,3.017238808
17103108640,Item 17103108640,21,2,2,41.55987539,13.40192486
17103115541,Item 17103115541,11,15,21,84.68146862,5.409871711
17191102540,Item 17191102540,15,23,14,63.03507139,3.697364816
17191102541,Item 17191102541,5,14,11,57.27778877,10.74121406
17191102542,Item 17191102542,3,12,21,151.9973087,27.7983632
25241800334,Item 25241800334,10,7,1,123.7413528,19.3278866
25241800335,Item 25241800335,10,9,14,145.8855554,67.6692756
25241800336,Item 25241800336,1,10,6,103.5206488,25.04411485
28235236037,Item 28235236037,9,6,18,142.3739555,7.781721405
28235236038,Item 28235236038,10,2,4,28.19237748,12.48982416
17121381541,Item 17121381541,7,10,9,7.406068541,25.93426261
15202404435,Item 15202404435,21,15,17,43.34830407,10.19207574
15202404436,Item 15202404436,16,5,16,93.30026965,14.07653906
25241808135,Item 25241808135,14,9,20,38.43924411,156.1954106
25241808138,Item 25241808138,18,3,2,47.9846789,15.16029563
25241808139,Item 25241808139,11,2,11,124.7474086,9.174203459
20025140438,Item 20025140438,15,19,2,38.36339684,27.07831379
20025140441,Item 20025140441,1,8,12,154.9012939,15.15396717
20026130739,Item 20026130739,3,14,8,121.5874962,3.001814141
17103108738,Item 17103108738,12,4,12,92.50952952,13.77568615
17193116642,Item 17193116642,20,19,21,57.74334916,6.433242758
20026130743,Item 20026130743,22,1,5,13.1549658,19.78517758
17103108742,Item 17103108742,16,23,11,42.44300206,1.568080605
18233105938,Item 18233105938,9,18,15,101.1929382,6.622149239
18233105939,Item 18233105939,13,16,14,37.97809473,1.233426277
18143116542,Item 18143116542,6,7,1,152.022806,120.6895517
25141905443,Item 25141905443,13,4,13,34.63287192,95.85649346
26141802138,Item 26141802138,3,14,8,132.9084481,24.76066677
26141802140,Item 26141802140,13,9,9,78.66096077,26.71873466
26141802139,Item 26141802139,9,14,4,96.95351196,16.05948641
26141802141,Item 26141802141,19,13,13,77.85679995,4.700608813
25141905438,Item 25141905438,12,18,17,49.10714322,3.701849201
16101200439,Item 16101200439,14,15,10,4.68414606,19.40993695
3779237XP37,Item 3779237XP37,7,17,19,6.51195249,116.0920974
27231201938,Item 27231201938,8,21,12,130.7198692,10.36643364
27231210739,Item 27231210739,20,1,18,20.76327167,26.63293726
27241809335,Item 27241809335,5,22,20,14.50250387,23.87642616
27211224236,Item 27211224236,6,6,18,68.69634713,2.781228972
27231200136,Item 27231200136,22,16,23,42.93384802,3.990992139
27231200137,Item 27231200137,8,16,3,119.9969141,25.86910471
27231200139,Item 27231200139,7,23,6,100.687679,7.465503709
17103115543,Item 17103115543,13,13,9,117.0612494,16.37238269
17103115339,Item 17103115339,23,1,20,16.74308131,23.49701009
17193116937,Item 17193116937,1,23,18,45.33356264,21.38806527
85201106738,Item 85201106738,19,23,19,93.89642347,11.91207434
85201106739,Item 85201106739,20,14,2,101.1606289,97.9960476
17103114937,Item 17103114937,18,20,13,60.39030356,23.55788799
26141800943,Item 26141800943,5,23,11,91.35493409,12.42946324
25141905537,Item 25141905537,5,5,23,145.3820683,12.17930318
25141905541,Item 25141905541,13,22,2,51.11388633,10.27565295
25141905543,Item 25141905543,6,1,2,122.3615445,28.67425573
28136209543,Item 28136209543,12,2,9,77.49682216,12.12838929
25141803142,Item 25141803142,22,6,14,125.4669626,16.2173715
26141800642,Item 26141800642,10,7,3,144.4211881,150.010494
26141800641,Item 26141800641,12,7,2,86.14041867,10.37672278
25141803137,Item 25141803137,8,3,15,40.24233256,66.45176226
26141800638,Item 26141800638,1,5,8,145.9890646,121.6330461
26141800639,Item 26141800639,4,9,7,81.1625269,23.96120237
26141800939,Item 26141800939,13,20,6,50.68128249,18.10292254
17193116141,Item 17193116141,6,18,22,22.70529993,15.99049491
27141900938,Item 27141900938,17,6,4,84.89638046,23.91386121
27141801638,Item 27141801638,10,3,9,131.2561449,22.6959114
27141801639,Item 27141801639,1,14,18,12.07399232,4.911692196
27141801640,Item 27141801640,11,18,12,29.84070139,16.88465723
27141801641,Item 27141801641,13,14,17,113.041822,36.65029357
27141801643,Item 27141801643,3,8,20,83.98328865,5.352854934
27241905035,Item 27241905035,14,8,22,114.2730096,20.45576323
27241905036,Item 27241905036,17,12,14,22.51772285,21.77329045
27241905037,Item 27241905037,21,9,5,132.4216049,25.2997559
27241905038,Item 27241905038,14,13,12,66.20646299,26.6458622
20055241635,Item 20055241635,12,6,6,84.92216928,12.11626074
20055241636,Item 20055241636,20,3,7,155.4737167,12.0892534
20055241637,Item 20055241637,6,14,19,118.0247379,3.252272959
17101100639,Item 17101100639,20,2,20,136.359114,15.13286323
17101100640,Item 17101100640,12,8,9,132.8985208,13.28936726
17143872239,Item 17143872239,18,18,6,32.04992512,5.082788014
17143872238,Item 17143872238,15,12,4,6.234176536,29.6794485
27231210537,Item 27231210537,2,16,20,88.70975963,13.44036826
18145111037,Item 18145111037,9,17,23,126.9355416,17.99347459
384783BLK39,Item 384783BLK39,1,12,15,106.9414943,7.18703442
345903AMA45,Item 345903AMA45,5,15,18,133.4729555,25.5683767
17121117039,Item 17121117039,17,4,8,25.27356186,156.318389
27141900740,Item 27141900740,6,6,23,135.2164427,12.69242036
27141900741,Item 27141900741,16,20,15,57.22955267,172.1743296
17191105338,Item 17191105338,15,8,8,73.5825731,61.48692535
25141804041,Item 25141804041,20,7,6,126.833755,20.22510984
25141804040,Item 25141804040,7,9,18,66.07427221,119.2079715
25141804038,Item 25141804038,10,14,6,46.26746485,26.67166739
25141804042,Item 25141804042,17,3,19,59.45603515,9.358176703
17203120339,Item 17203120339,5,6,3,57.3951357,6.801456328
17121101441,Item 17121101441,10,16,14,31.05933076,22.67832778
16292300435,Item 16292300435,6,7,17,98.58625025,6.385035776
17101100641,Item 17101100641,11,12,12,115.5538188,27.54536955
17101100642,Item 17101100642,12,11,2,106.9131553,65.92059019
17101100643,Item 17101100643,18,4,11,109.4271765,3.469847234
16101200441,Item 16101200441,17,22,21,36.16274101,28.72127895
16101200438,Item 16101200438,6,20,22,118.6234186,16.71462304
17203120337,Item 17203120337,15,9,21,51.92791413,20.18260166
28137200341,Item 28137200341,20,7,17,110.9666798,3.826393993
16193416243,Item 16193416243,14,15,19,37.02391486,4.478643097
20025140440,Item 20025140440,10,13,14,40.89542925,4.924031138
18233105940,Item 18233105940,21,5,3,100.6690141,5.741979298
25141803139,Item 25141803139,12,19,18,93.65846701,21.64661593
26141800643,Item 26141800643,20,20,13,111.5519788,14.75686912
25141803138,Item 25141803138,13,3,17,31.58056046,5.416642344
26141800640,Item 26141800640,1,19,14,97.45160778,1.121839873
25241914739,Item 25241914739,15,22,17,32.17807279,89.54586576
18143116543,Item 18143116543,19,23,1,17.09965195,26.98027527
18143116538,Item 18143116538,14,9,2,37.4708922,2.692764237
17193116739,Item 17193116739,13,8,15,50.72630302,12.93833112
17103108440,Item 17103108440,22,6,14,107.9991567,29.65846057
17203105538,Item 17203105538,16,15,7,109.4730305,71.14113353
17291111234,Item 17291111234,10,18,10,60.70637191,27.24506391
17291111237,Item 17291111237,17,7,2,123.6295455,29.6863078
17221106236,Item 17221106236,8,21,8,131.9849732,3.04183939
18145104439,Item 18145104439,18,10,19,22.14212434,23.53951393
25141804037,Item 25141804037,2,19,20,48.96157384,19.25047447
25141804039,Item 25141804039,1,7,4,125.337723,16.10622543
17101114640,Item 17101114640,17,5,8,37.79714426,7.074052154
17103108437,Item 17103108437,11,14,10,46.34114698,23.92271554
16291108834,Item 16291108834,3,11,13,44.46324432,21.19870148
16291108836,Item 16291108836,1,21,12,79.67565558,21.51099149
16291100437,Item 16291100437,10,7,12,0.299728189,7.712113248
16291100435,Item 16291100435,7,6,3,51.46159764,21.1837504
16291100434,Item 16291100434,7,3,11,151.3820177,5.26421123
16292300436,Item 16292300436,6,18,18,143.8395048,27.09244247
16291100436,Item 16291100436,4,21,21,36.77828526,65.87467755
25141802042,Item 25141802042,21,12,2,74.72321266,3.974445163
17103115440,Item 17103115440,8,9,14,30.16467193,18.68560797
17103115442,Item 17103115442,5,23,16,134.9600683,25.55398787
17103115443,Item 17103115443,7,19,19,56.23653034,14.65991554
17103115439,Item 17103115439,5,13,6,124.1799638,48.26368419
27215225936,Item 27215225936,23,23,5,53.84796803,24.20600429
27141900840,Item 27141900840,7,10,7,134.6123584,1.774114395
27141900841,Item 27141900841,8,7,19,145.28699,19.51070476
27141900839,Item 27141900839,22,12,18,71.22911889,3.809644689
27141900838,Item 27141900838,2,17,5,85.88399381,8.939375746
25241808735,Item 25241808735,12,2,9,37.5984118,11.718849
25241808736,Item 25241808736,6,21,14,38.83033249,60.24686343
25241808738,Item 25241808738,5,4,9,158.1047287,5.891630206
25241808739,Item 25241808739,13,10,22,71.96498972,29.4567883
17145260639,Item 17145260639,2,14,9,1.282246896,15.03740936
20025140442,Item 20025140442,23,2,12,91.44964449,6.373691176
16193416240,Item 16193416240,18,14,14,112.7779792,29.69194289
85201106740,Item 85201106740,13,13,11,94.07605727,19.02489504
25241800434,Item 25241800434,12,8,18,146.7553855,3.486307107
25241800437,Item 25241800437,19,5,18,24.20927246,14.99200146
25141803143,Item 25141803143,10,14,23,149.0886714,81.8873189
27141900942,Item 27141900942,3,23,13,32.81794061,44.18862581
27141900939,Item 27141900939,9,1,21,1.187753839,15.32105314
17193116640,Item 17193116640,5,12,11,114.0105024,2.987366438
17193116641,Item 17193116641,11,4,20,60.02831704,17.39069108
17191102640,Item 17191102640,22,2,5,124.1259236,10.96552921
17103108740,Item 17103108740,7,1,20,4.574938902,11.98092206
17101100638,Item 17101100638,12,6,21,123.9953462,3.696060752
18233105935,Item 18233105935,3,17,6,68.86196949,6.619569841
17203105437,Item 17203105437,4,11,9,94.5538826,23.13325751
17203105439,Item 17203105439,11,8,23,84.20758696,4.988673212
17203105438,Item 17203105438,14,2,14,38.58397573,22.4491221
17203106439,Item 17203106439,7,18,15,72.71079847,98.52146317
17203106438,Item 17203106438,6,16,2,136.5740993,26.23442215
17203106440,Item 17203106440,11,12,19,69.28903585,17.13051142
27211225537,Item 27211225537,7,17,18,39.34898942,29.46365483
27211225539,Item 27211225539,6,16,15,30.51535107,10.66228349
17191102641,Item 17191102641,19,2,16,118.6834996,17.89671884
17103108739,Item 17103108739,2,6,20,149.2381338,17.65738871
20025140439,Item 20025140439,9,12,11,19.91300972,9.334217286
20026130740,Item 20026130740,7,23,10,117.2128182,22.93202782
17243104338,Item 17243104338,8,8,9,121.9617297,10.58117617
18221121739,Item 18221121739,16,2,17,93.82977225,13.55849067
27215224836,Item 27215224836,19,3,18,109.1700779,7.375424722
27215224837,Item 27215224837,8,13,14,31.10292218,81.19549562
27215224838,Item 27215224838,3,21,2,26.10429945,25.79508633
05201201135,Item 5201201135,17,4,4,69.50107467,14.84158929
05201201134,Item 5201201134,3,23,1,97.45313997,11.09599269
07293101036,Item 7293101036,9,13,8,19.52789119,13.52716941
17243104339,Item 17243104339,6,7,4,114.3425309,10.5780316
27211216236,Item 27211216236,16,5,3,134.0400992,17.28838804
17193116940,Item 17193116940,10,17,1,127.1384969,15.57987315
17193116938,Item 17193116938,17,20,13,101.887426,130.0554283
26141900438,Item 26141900438,21,9,21,106.4913413,9.057841018
17121103439,Item 17121103439,9,23,4,103.2578446,16.05653702
85201106743,Item 85201106743,17,14,9,98.59385877,21.24843451
18243111740,Item 18243111740,22,20,10,6.18599022,22.725824
17145196841,Item 17145196841,23,12,12,95.751368,4.827050941
17101114843,Item 17101114843,20,21,16,152.0420839,3.305810152
17121251343,Item 17121251343,20,7,6,60.00771405,27.59942493
17121251341,Item 17121251341,2,19,11,75.81830274,60.97520232
17191106338,Item 17191106338,6,21,23,141.6545434,59.89280315
17103115039,Item 17103115039,4,3,8,62.40682018,16.0183013
17103115037,Item 17103115037,2,20,9,124.9110432,9.402223083
17121179242,Item 17121179242,16,19,21,148.6033286,2.388684186
17121179241,Item 17121179241,3,18,17,131.9453242,9.269777936
06492302338,Item 6492302338,15,23,12,143.1161657,21.28581482
17193116241,Item 17193116241,4,20,2,153.7344157,3.578743463
17193116240,Item 17193116240,20,12,8,157.1785352,26.06154256
18143116539,Item 18143116539,16,2,8,42.87167381,139.7396235
20026130141,Item 20026130141,20,13,10,50.06192795,28.08055923
20055241736,Item 20055241736,12,16,9,126.7923803,23.60024011
20055241735,Item 20055241735,2,8,19,95.70591665,27.35783443
17121177844,Item 17121177844,5,8,18,113.6351073,43.59995348
17103108642,Item 17103108642,10,15,21,109.8071387,123.8578564
17103108743,Item 17103108743,15,9,23,10.42745891,7.418951495
26141902039,Item 26141902039,22,19,22,85.08711354,182.5956549
28235229735,Item 28235229735,21,11,22,24.51242697,147.2488373
18221123134,Item 18221123134,15,2,11,60.84923651,1.610218555
17203105540,Item 17203105540,8,4,15,46.61333406,11.84221016
17203105537,Item 17203105537,16,17,17,26.25400038,23.3218764
25141908643,Item 25141908643,8,22,7,114.835906,15.8301233
20025141340,Item 20025141340,10,6,4,65.95401446,27.4416276
17321142740,Item 17321142740,9,4,3,9.927891054,52.00307452
17103115040,Item 17103115040,16,12,8,129.5384762,8.08244452
17103115038,Item 17103115038,22,11,20,82.08943474,43.20424367
17193116737,Item 17193116737,21,16,20,110.7471387,12.0863989
17193116741,Item 17193116741,17,11,17,68.28901289,14.79216072
20025140238,Item 20025140238,21,18,19,65.63480624,113.0942286
26141900440,Item 26141900440,7,18,10,144.5732251,14.62798559
26141900439,Item 26141900439,10,15,11,22.84261986,11.17778306
06491104537,Item 6491104537,12,8,11,145.9439257,4.934365609
06491104538,Item 6491104538,1,10,17,27.51153669,13.03605025
28235229135,Item 28235229135,13,5,5,74.4028329,55.89138528
17145196844,Item 17145196844,9,4,19,1.544928063,9.617825999
17193116742,Item 17193116742,13,2,2,115.6573787,29.11626872
17193116743,Item 17193116743,8,9,22,0.230495823,26.28292828
17193110142,Item 17193110142,14,18,10,70.42848738,43.64162864
17193110140,Item 17193110140,7,12,14,118.1723564,24.36420834
17193110141,Item 17193110141,1,22,15,88.29627347,18.29609823
17193110143,Item 17193110143,6,20,9,91.10628138,26.58648234
17203105539,Item 17203105539,5,22,5,109.8251676,108.8708219
17203105536,Item 17203105536,20,6,4,87.28644727,27.80486448
28119202939,Item 28119202939,10,9,18,27.32126641,2.877180658
28119202943,Item 28119202943,16,8,4,89.49741825,1.023600074
18143116541,Item 18143116541,10,7,10,121.8589534,13.32185898
25141803542,Item 25141803542,22,20,11,20.23595793,26.81381091
25141803540,Item 25141803540,11,23,6,97.17585455,23.40040533
25141803543,Item 25141803543,5,20,14,2.734881183,1.304076813
17103108539,Item 17103108539,9,23,6,102.8173491,8.105441649
17103108543,Item 17103108543,21,16,3,92.244422,145.0370951
17103108542,Item 17103108542,2,12,23,17.39733041,8.365145374
17103108540,Item 17103108540,20,10,5,0.738383964,25.26682031
17193117038,Item 17193117038,4,16,4,67.80801241,20.90129274
20026130539,Item 20026130539,5,18,21,43.5466879,83.65097556
17145196843,Item 17145196843,7,2,19,62.11390746,20.16052228
17121116938,Item 17121116938,3,16,7,32.40305623,21.44240459
17121116939,Item 17121116939,18,21,7,27.56944735,22.06299136
06491201739,Item 6491201739,9,1,6,52.9494338,28.84376704
06491201738,Item 6491201738,5,19,21,148.6282297,153.9086233
17203108335,Item 17203108335,19,16,9,154.3856871,104.1400719
17191104241,Item 17191104241,8,7,2,44.70966766,27.33007129
17191104239,Item 17191104239,15,19,13,32.84589165,21.63800574
17191104240,Item 17191104240,14,16,8,66.64972659,1.68633286
25241800838,Item 25241800838,2,4,16,8.787761042,69.33676874
25241800839,Item 25241800839,17,10,7,40.6963583,18.07254961
17121101439,Item 17121101439,21,19,12,84.47011244,52.34189539
20026130138,Item 20026130138,5,4,20,133.7486067,114.103873
20026130139,Item 20026130139,14,7,15,32.60903433,9.450328586
20026130142,Item 20026130142,13,16,20,60.80010759,137.9615115
26131204139,Item 26131204139,16,8,21,104.1486433,10.31597849
26131204141,Item 26131204141,9,3,3,80.65099141,24.79249069
27141900643,Item 27141900643,16,2,10,129.4768669,19.7268881
25141908841,Item 25141908841,14,18,9,159.6943172,24.94499839
17193116238,Item 17193116238,7,6,22,56.24962269,6.271561757
17191104242,Item 17191104242,5,20,19,112.2671801,26.14823762
17133113441,Item 17133113441,18,15,17,38.66443188,5.30532422
27241813334,Item 27241813334,3,21,7,51.38291401,19.28231453
25141904838,Item 25141904838,12,3,3,121.727278,15.33183636
25141904843,Item 25141904843,16,23,17,76.65350283,26.01116224
20026130541,Item 20026130541,6,21,20,113.6927139,18.74441524
55102806342,Item 55102806342,5,5,22,152.9212642,172.5994717
25141904837,Item 25141904837,23,7,15,141.1829791,97.44421382
25141904842,Item 25141904842,15,9,7,136.7039752,20.3042491
20026130041,Item 20026130041,2,17,5,110.9086419,5.005246927
55102806340,Item 55102806340,17,19,13,40.76308053,5.183526107
20026130040,Item 20026130040,3,7,16,79.3770839,18.85424655
55102806339,Item 55102806339,8,21,5,100.9602984,13.36308272
20026130744,Item 20026130744,3,15,2,80.83827946,16.12892384
28236204736,Item 28236204736,16,16,7,112.5105485,8.396879767
28236204739,Item 28236204739,12,23,13,94.35103994,11.5708179
28236204737,Item 28236204737,3,16,10,28.70011615,28.89914636
17203106437,Item 17203106437,22,19,9,75.29516575,2.786884219
25131227142,Item 25131227142,22,8,15,112.6458657,21.43776311
25131227141,Item 25131227141,18,4,20,116.0300893,152.1394964
25131227143,Item 25131227143,9,4,6,78.15754043,39.16130776
27241905039,Item 27241905039,12,22,21,5.566789088,16.88642277
17193116740,Item 17193116740,16,17,7,55.87341495,3.772936576
17193116844,Item 17193116844,17,23,5,29.59612382,12.15398533
27141900843,Item 27141900843,13,1,6,44.38448469,2.188167475
27141900842,Item 27141900842,5,3,8,83.31100917,168.1083899
20025140141,Item 20025140141,22,22,14,39.35971727,7.116680787
20025140143,Item 20025140143,15,1,20,117.3862784,4.838491642
17101114642,Item 17101114642,3,4,3,10.5259717,1.057954082
17103108741,Item 17103108741,17,10,5,16.90629173,27.22028855
17103108438,Item 17103108438,4,6,3,87.03339424,147.5086218
17121101442,Item 17121101442,16,8,14,3.739744618,29.5506924
17193111538,Item 17193111538,14,2,23,44.61940842,74.17155072
17103108637,Item 17103108637,14,16,8,86.5836346,26.28790459
17103115441,Item 17103115441,2,1,2,116.4769764,19.92377091
85201106742,Item 85201106742,3,2,17,63.07125989,26.68036337
17191102642,Item 17191102642,20,11,9,13.43727317,20.99320979
17203105436,Item 17203105436,3,20,11,81.86862811,10.21605065
17191102638,Item 17191102638,12,18,19,148.9785348,94.7716361
17203105435,Item 17203105435,11,1,13,93.62977735,82.99483969
17191102639,Item 17191102639,13,22,19,96.43325122,17.00923454
17103108541,Item 17103108541,7,19,4,45.24603155,51.48659665
16193416238,Item 16193416238,8,6,1,153.9646875,51.54243276
16101200640,Item 16101200640,11,14,18,56.35572102,11.62884278
16101200641,Item 16101200641,10,1,18,6.548660759,28.74005554
17103115043,Item 17103115043,3,20,14,121.6770106,17.25261323
16103108239,Item 16103108239,6,4,1,18.17456416,19.0992692
16103108240,Item 16103108240,13,16,11,60.71613621,23.60387052
16103108241,Item 16103108241,18,11,23,99.61458099,185.289038
16202500035,Item 16202500035,21,16,8,50.30173126,18.54979812
17101114543,Item 17101114543,16,12,10,18.92687553,93.87863239
17101114540,Item 17101114540,3,10,23,153.60118,23.04744965
192283000000,Item 1.92283E+11,20,19,7,71.18798608,1.444435154
17291106840,Item 17291106840,12,6,23,113.2949853,10.89573682
88181102044,Item 88181102044,6,4,16,144.052696,8.66149678
18233105139,Item 18233105139,12,2,14,77.05060348,27.45755232
18233105137,Item 18233105137,9,18,15,126.8607595,22.6402361
18233105138,Item 18233105138,4,9,15,157.5103257,25.16617692
18233105136,Item 18233105136,7,2,9,92.88421249,113.1375412
25141803739,Item 25141803739,14,9,12,138.9156633,27.01493407
17191104238,Item 17191104238,9,2,13,120.3973785,20.9223475
25241800834,Item 25241800834,22,8,21,159.7395807,16.01043121
17145196840,Item 17145196840,23,7,7,56.03829466,100.6791003
28136209442,Item 28136209442,15,20,12,35.46781192,72.35403704
28136209443,Item 28136209443,17,19,16,22.51050927,19.8675904
25141908843,Item 25141908843,10,8,6,39.00868316,14.27064911
25141908842,Item 25141908842,5,7,2,78.04872318,28.61745752
20026130039,Item 20026130039,18,5,8,9.34377746,26.67954534
15201132637,Item 15201132637,4,6,22,3.045820204,9.294840114
15201132639,Item 15201132639,10,16,1,80.02205012,17.89111753
17203120334,Item 17203120334,9,21,5,108.6807641,7.327998177
55102806841,Item 55102806841,21,16,4,107.5429158,16.3556297
55102806840,Item 55102806840,21,2,2,134.5731727,26.01645421
55102806838,Item 55102806838,8,10,3,147.5426222,10.2800271
20025140339,Item 20025140339,2,3,1,140.0980202,26.96155289
20025140340,Item 20025140340,19,19,21,159.2274576,24.01983673
26141901941,Item 26141901941,18,16,1,114.2411955,2.125957383
26141901940,Item 26141901940,1,17,11,60.74295474,163.7813901
26141901939,Item 26141901939,22,13,12,133.9017658,119.0446628
26141901943,Item 26141901943,14,10,6,44.17628514,5.624510365
16103107538,Item 16103107538,8,15,11,9.103617199,28.0367772
16103107539,Item 16103107539,1,9,22,10.14885226,54.89565635
26141902037,Item 26141902037,19,4,20,80.7791244,21.88821036
16291100439,Item 16291100439,23,15,11,62.50696831,28.469298
25141804043,Item 25141804043,17,16,20,125.9512688,10.26600984
17145196839,Item 17145196839,5,14,19,38.87564365,19.13687036
27241902839,Item 27241902839,9,13,19,76.07366878,2.158232698
35292308737,Item 35292308737,10,6,17,15.01891118,28.77008977
26241802239,Item 26241802239,7,18,15,149.6663053,22.52023387
26241800435,Item 26241800435,16,16,20,103.1512871,29.39264641
25141906443,Item 25141906443,7,23,21,137.0032068,10.77193615
25141906440,Item 25141906440,22,1,17,15.02687391,23.08962342
17193116243,Item 17193116243,17,11,13,135.5404727,66.80545432
05201200534,Item 5201200534,1,22,11,133.0013977,20.73608092
27141900641,Item 27141900641,5,7,8,79.82228944,74.52761127
88181100944,Item 88181100944,3,12,21,60.61141476,17.91462594
17145244040,Item 17145244040,2,12,9,135.9071588,29.51197787
17145244042,Item 17145244042,21,12,4,22.26306466,8.041873547
16193115040,Item 16193115040,3,4,19,106.41652,29.88931781
17191102343,Item 17191102343,22,1,23,145.3822531,20.48438021
18143104239,Item 18143104239,11,8,22,74.58401894,71.1410456
18143104240,Item 18143104240,3,10,23,109.6875221,11.49079799
18143104238,Item 18143104238,14,16,20,28.61015417,13.66346853
28242918339,Item 28242918339,4,16,11,15.89160406,92.94264797
17103115337,Item 17103115337,19,1,17,17.92837872,52.26009344
17103115342,Item 17103115342,19,13,1,9.94623118,16.92062703
17103115537,Item 17103115537,7,22,6,147.034828,166.2906419
17103115343,Item 17103115343,3,8,20,97.00499884,5.114051694
17103115338,Item 17103115338,16,22,4,108.9063136,85.37678518
28136209441,Item 28136209441,7,4,1,151.345845,7.236871181
28136209440,Item 28136209440,10,3,16,134.9685744,6.652602201
17103115041,Item 17103115041,21,19,11,147.379748,46.90483651
17103115042,Item 17103115042,6,5,3,134.3289335,25.85872541
17121177842,Item 17121177842,9,9,20,157.7186905,1.406587681
17143120339,Item 17143120339,18,22,9,15.69055705,8.838096612
38579344936,Item 38579344936,19,13,3,45.83431765,24.30717249
16291114735,Item 16291114735,15,3,3,47.46767646,28.54342087
18143116540,Item 18143116540,14,21,13,7.772099704,26.68531422
17145244241,Item 17145244241,20,22,7,5.508787187,67.278672
20026130143,Item 20026130143,1,13,7,99.54125818,23.69597206
55102806839,Item 55102806839,18,12,12,93.4879526,21.15811964
05202400635,Item 5202400635,18,21,1,55.70969527,13.52223698
05202400636,Item 5202400636,15,8,17,60.10462061,166.6226142
05202400639,Item 5202400639,19,1,4,57.93747291,14.63138382
05202400637,Item 5202400637,18,2,18,28.46796799,13.83241331
16103108141,Item 16103108141,20,3,11,56.5191565,27.53027711
17291105940,Item 17291105940,21,5,11,150.9467056,5.092886789
18143104242,Item 18143104242,1,10,23,105.1574715,10.47023803
18143104241,Item 18143104241,17,11,11,64.21668046,7.332173785
20026130640,Item 20026130640,10,10,8,154.1812614,20.42006885
16103108138,Item 16103108138,4,5,11,7.335968304,24.35371937
20026130639,Item 20026130639,13,9,14,36.54880565,105.77785
16101200639,Item 16101200639,5,10,11,109.0122351,10.98864956
16101200638,Item 16101200638,4,2,6,90.77606478,10.48178835
20026130437,Item 20026130437,2,12,14,109.6521844,12.06243857
20026130439,Item 20026130439,9,20,1,73.64814471,2.204609895
55102800642,Item 55102800642,2,12,12,40.97349343,149.6372673
55102806341,Item 55102806341,15,18,1,121.6138338,46.05713801
17145242643,Item 17145242643,15,3,11,59.07317894,26.21098856
17191102643,Item 17191102643,15,16,20,37.36453127,19.2494957
16101200440,Item 16101200440,14,1,19,50.20938363,17.01362566
20026130438,Item 20026130438,6,16,19,151.4124302,16.81373979
20026130441,Item 20026130441,2,19,8,49.54162702,6.308270398
20026130540,Item 20026130540,15,12,2,133.5367956,26.836696
20026130140,Item 20026130140,10,21,12,97.58857908,23.73382459
16103105844,Item 16103105844,7,12,11,123.3950274,20.5726929
16103109639,Item 16103109639,19,21,7,7.406816746,14.99451559
